serialno,sporder,wagp,occp,rac1p,fhisp
2013001079139,2,62000,2200,1,0
2013001080266,1,0,,6,0
2013001080266,2,0,430,6,0
2013001080749,1,118000,3255,1,0
2013001081088,1,0,5240,6,0
2013001081088,2,0,4720,6,0
2013001081088,3,0,,6,0
2013001081802,1,100000,120,1,0
2013001082140,1,60000,5000,1,0
2013001082197,1,20000,4020,1,0
2013001082197,2,25000,520,1,0
2013001082198,1,150000,1020,1,0
2013001083077,1,60000,3320,1,0
2013001083077,2,0,,1,0
2013001083188,1,0,,1,0
2013001083188,2,0,1010,1,0
2013001083255,1,135000,2200,1,0
2013001083255,2,34000,4700,8,0
2013001083580,1,47000,630,6,0
2013001083860,1,70000,430,6,0
2013001083860,2,60000,7140,2,0
2013001083860,3,,,6,0
2013001083860,4,,,9,0
2013001083860,5,,,9,0
2013001083860,6,0,,6,0
2013001083860,7,0,,6,0
2013001083860,8,20000,9120,2,0
2013001083860,9,15000,4720,1,0
2013001083900,1,40000,1050,9,0
2013001083900,2,19000,4700,1,0
2013001083900,3,9900,4020,1,0
2013001084326,1,144000,1760,1,0
2013001084326,2,,,1,0
2013001084326,3,,,1,0
2013001084326,4,100000,5000,1,0
2013001085339,1,50000,4220,6,0
2013001085339,2,52000,800,6,0
2013001085339,3,,,6,0
2013001085510,1,0,,8,0
2013001085591,1,32700,4320,9,0
2013001085591,2,102000,430,6,0
2013001085591,3,0,,1,0
2013001085843,1,30000,4020,1,0
2013001085843,2,18000,2310,1,0
2013001086046,1,45000,2630,1,0
2013001086181,1,75000,350,1,0
2013001086181,2,0,5900,1,0
2013001086659,1,0,10,1,0
2013001086659,2,0,,1,0
2013001086686,1,0,,1,0
2013001087427,1,90000,2825,6,0
2013001087924,1,0,,6,1
2013001088660,1,11000,4720,6,0
2013001088660,2,0,4950,6,0
2013001088780,1,21000,9620,6,0
2013001088780,2,0,4110,6,0
2013001088780,3,0,4760,6,0
2013001089833,1,0,,6,0
2013001090182,1,0,,9,0
2013001090182,2,24400,5350,9,1
2013001090257,1,0,2825,1,0
2013001090470,1,0,,6,0
2013001092421,1,40000,2630,1,0
2013001093208,1,16000,4720,1,0
2013001093208,2,0,,1,0
2013001093208,3,0,,1,0
2013001093208,4,,,1,0
2013001093208,5,,,1,0
2013001093208,6,,,1,0
2013001093265,1,114000,120,1,0
2013001093265,2,421000,120,1,0
2013001094666,1,0,,8,0
2013001094666,2,0,,8,0
2013001094666,3,33600,4250,8,0
2013001094666,4,14000,3500,8,0
2013001094666,5,0,,9,0
2013001094666,6,,,1,0
2013001094666,7,,,1,0
2013001094666,8,0,,1,0
2013001094764,1,90000,2630,1,0
2013001094764,2,36000,2300,6,0
2013001094835,1,0,,6,0
2013001094835,2,0,,6,0
2013001095517,1,0,2340,1,0
2013001095517,2,0,710,1,0
2013001095891,1,0,4700,6,0
2013001095891,2,0,4720,6,0
2013001095891,3,84000,1020,6,0
2013001095891,4,0,,6,0
2013001096459,1,0,4920,1,0
2013001096606,1,0,4920,1,0
2013001096606,2,39000,5700,6,0
2013001096606,3,1000,4900,9,0
2013001096606,4,750,9640,9,0
2013001096906,1,36000,3150,6,0
2013001096906,2,130000,1530,6,0
2013001096906,3,,,6,0
2013001096906,4,,,6,0
2013001096906,5,52000,5860,6,0
2013001097401,1,0,,6,0
2013001097401,2,0,,6,0
2013001097860,1,47000,4920,6,0
2013001097860,2,26000,9120,6,0
2013001097860,3,0,,6,0
2013001097917,1,0,,6,0
2013001097917,2,100000,120,6,0
2013001097917,3,,,6,0
2013001097917,4,,,6,0
2013001097917,5,,,6,0
2013001098042,1,35000,120,9,0
2013001098251,1,0,,6,0
2013001098425,1,90000,1820,1,0
2013001098425,2,44500,800,6,0
2013001098793,1,7000,4760,1,0
2013001098793,2,8000,1020,6,0
2013001099332,1,36000,5340,6,0
2013001099332,2,45000,5860,6,0
2013001099332,3,0,,6,0
2013001099332,4,17000,4610,6,0
2013001100150,1,165000,3060,6,0
2013001100449,1,0,2160,1,0
2013001100598,1,0,5840,1,0
2013001100598,2,0,,1,0
2013001100598,3,8400,4760,9,0
2013001100855,1,38600,5000,6,0
2013001100855,2,0,,6,0
2013001100877,1,0,1020,1,0
2013001101241,1,140000,3050,6,0
2013001101241,2,29700,1965,6,0
2013001101241,3,35000,9620,6,0
2013001101451,1,5600,3930,2,0
2013001101554,1,0,,1,0
2013001101554,2,175000,1020,6,0
2013001101554,3,,,9,0
2013001101554,4,,,9,0
2013001101917,1,16000,4010,1,0
2013001101917,2,34600,2830,1,0
2013001102224,1,14000,340,6,0
2013001102224,2,15000,4230,6,0
2013001102282,1,120000,10,1,0
2013001102397,1,115000,800,6,0
2013001102397,2,67000,120,6,0
2013001102397,3,0,,6,0
2013001102397,4,,,6,0
2013001102493,1,0,3255,6,0
2013001103717,1,52000,140,6,0
2013001103717,2,45000,2630,1,0
2013001103757,1,37800,4760,1,0
2013001103987,1,90000,710,6,0
2013001103987,2,0,,6,0
2013001103987,3,,,6,0
2013001103987,4,,,6,0
2013001104212,1,200000,5110,1,0
2013001104212,2,100000,725,8,0
2013001104463,1,110000,850,1,0
2013001106601,1,25000,5620,6,0
2013001106601,2,9000,6230,6,0
2013001106601,3,15200,4020,6,0
2013001106601,4,14000,6420,6,0
2013001106601,5,0,,6,0
2013001106640,1,78000,2200,1,0
2013001106640,2,0,,6,0
2013001106640,3,,,9,0
2013001106640,4,,,9,0
2013001107194,1,1500,4520,1,0
2013001107196,1,25000,1760,1,0
2013001107196,2,13000,1650,1,0
2013001107217,1,45000,1650,1,0
2013001107663,1,0,,1,0
2013001107663,2,0,,1,0
2013001108212,1,0,,6,0
2013001108302,1,6300,5400,1,0
2013001108695,1,235000,4710,1,0
2013001108695,2,80000,800,1,0
2013001110060,1,15000,4760,6,0
2013001110060,2,30000,4720,6,0
2013001110060,3,0,6230,6,0
2013001110272,1,421000,2750,1,0
2013001110872,1,60000,2825,1,0
2013001111161,1,0,5860,6,0
2013001111447,1,37700,4610,6,0
2013001111447,2,40000,420,2,0
2013001112031,1,30000,2310,6,1
2013001112031,2,85000,740,1,1
2013001112031,3,25000,9350,1,1
2013001112031,4,7700,4610,6,1
2013001113556,1,0,2860,6,0
2013001113556,2,0,2860,6,0
2013001113556,3,0,,6,0
2013001113556,4,,,6,0
2013001113677,1,46800,5700,1,0
2013001113677,2,0,2750,1,0
2013001113677,3,0,,1,0
2013001113677,4,,,1,0
2013001113857,1,150000,2825,1,0
2013001114755,1,0,,1,1
2013001114755,2,0,,1,0
2013001115222,1,110000,50,1,0
2013001115222,2,44000,520,1,0
2013001115275,1,8000,8320,6,0
2013001115275,2,30000,6260,6,0
2013001115275,3,0,,6,0
2013001115275,4,0,,6,0
2013001115348,1,0,,6,1
2013001116084,1,0,,6,0
2013001116569,1,0,,6,1
2013001116685,1,0,,6,0
2013001116685,2,0,,6,0
2013001116685,3,0,,6,0
2013001116685,4,0,,6,0
2013001116982,1,0,,1,0
2013001117723,1,421000,430,1,0
2013001117842,1,0,4000,6,0
2013001117842,2,0,,6,0
2013001118052,1,0,,1,0
2013001118097,1,40000,4230,6,0
2013001118097,2,22000,9120,6,0
2013001118097,3,0,,6,0
2013001118097,4,0,,6,0
2013001118097,5,0,,6,0
2013001118097,6,0,,6,0
2013001118834,1,35000,2010,8,0
2013001118834,2,900,4130,8,0
2013001118853,1,0,,2,0
2013001119078,1,90000,2600,6,0
2013001119078,2,60000,3400,1,0
2013001119369,1,170000,2100,6,0
2013001119369,2,20000,2100,6,0
2013001119582,1,70000,1106,1,0
2013001119837,1,67000,2310,1,0
2013001120173,1,1200,4430,2,0
2013001120299,1,0,,1,0
2013001120299,2,0,,1,0
2013001121061,1,0,5810,6,0
2013001121061,2,0,2630,6,0
2013001121380,1,50000,2310,1,0
2013001121380,2,90000,2825,8,0
2013001121380,3,0,,8,0
2013001121380,4,,,8,0
2013001121962,1,0,,1,0
2013001121962,2,0,7020,1,0
2013001121962,3,0,,1,0
2013001122176,1,0,,1,0
2013001123122,1,0,6230,6,0
2013001123122,2,0,,6,0
2013001123122,3,,,6,0
2013001123122,4,,,6,0
2013001123122,5,,,6,0
2013001123474,1,0,410,1,0
2013001123474,2,50000,340,1,0
2013001123811,1,6000,4720,6,0
2013001123811,2,24000,7800,6,0
2013001123811,3,30000,7200,6,0
2013001123845,1,40000,3955,9,0
2013001123845,2,38200,2160,8,0
2013001124342,1,110000,10,1,0
2013001124342,2,,,3,0
2013001124387,1,0,,6,0
2013001124387,2,0,,6,0
2013001124425,1,0,,6,0
2013001124801,1,88000,1030,1,0
2013001126213,1,0,,6,0
2013001126213,2,21000,3646,6,0
2013001126970,1,12000,430,1,0
2013001126970,2,63000,726,1,0
2013001127208,1,0,,1,0
2013001127490,1,0,4900,1,0
2013001127786,1,25300,940,1,0
2013001127786,2,25000,9120,2,0
2013001127786,3,,,1,0
2013001127786,4,,,1,0
2013001127786,5,,,1,0
2013001127952,1,0,,1,0
2013001127952,2,50000,2310,1,0
2013001127963,1,53000,7810,6,0
2013001127963,2,25800,4230,6,0
2013001127963,3,20200,9140,6,0
2013001127963,4,18800,4720,6,0
2013001128151,1,0,,6,1
2013001128379,1,165000,2600,1,0
2013001128379,2,0,,1,0
2013001128379,3,,,1,0
2013001128518,1,50000,5850,1,0
2013001128518,2,70000,5220,1,0
2013001128518,3,0,,1,0
2013001128518,4,0,,1,0
2013001128518,5,5000,6260,1,0
2013001129499,1,0,2160,1,0
2013001129625,1,0,2825,1,0
2013001129926,1,83000,2310,1,0
2013001129926,2,86000,1020,1,0
2013001130028,1,0,2860,1,0
2013001130381,1,150000,40,1,0
2013001130544,1,0,,2,0
2013001130608,1,70000,1006,1,0
2013001130608,2,0,4220,1,0
2013001130644,1,0,,9,1
2013001130644,2,0,,1,1
2013001131128,1,151000,2600,8,0
2013001131133,1,170000,50,6,0
2013001131133,2,50000,4700,2,0
2013001131508,1,56000,2320,1,0
2013001131623,1,50000,5700,6,0
2013001131623,2,60000,4110,6,0
2013001131623,3,0,2600,6,0
2013001131623,4,0,6200,6,0
2013001131623,5,0,,6,0
2013001131623,6,0,,6,0
2013001131623,7,1000,4230,6,0
2013001131623,8,,,6,0
2013001131623,9,,,6,0
2013001131983,1,125000,1020,1,0
2013001132207,1,0,3600,6,1
2013001132305,1,0,5310,1,0
2013001132841,1,0,,2,0
2013001132841,2,1200,9130,2,0
2013001133470,1,70000,120,8,0
2013001133557,1,50000,630,1,0
2013001133557,2,3600,726,1,0
2013001133666,1,2800,5400,9,0
2013001133849,1,0,,1,0
2013001135072,1,101000,1006,6,0
2013001135542,1,0,,6,0
2013001135644,1,50000,9050,6,0
2013001135644,2,0,,9,0
2013001135678,1,0,,1,0
2013001136246,1,72000,5000,1,0
2013001136246,2,80000,4840,1,0
2013001136251,1,136000,1020,1,0
2013001136251,2,9600,2310,1,0
2013001136633,1,73000,5310,1,0
2013001136633,2,110000,150,1,0
2013001137202,1,0,,1,0
2013001137502,1,25000,5120,1,0
2013001137502,2,0,4600,9,0
2013001137502,3,31400,4760,9,0
2013001138767,1,0,,2,0
2013001139662,1,215000,110,1,0
2013001140631,1,184000,630,9,0
2013001140814,1,0,,8,0
2013001140814,2,150000,2100,1,0
2013001140814,3,0,,8,0
2013001140814,4,,,8,0
2013001142243,1,0,,1,0
2013001142411,1,0,,6,0
2013001142425,1,0,,2,0
2013001142461,1,0,430,1,0
2013001142461,2,40000,4410,1,0
2013001143318,1,28000,4760,6,0
2013001143318,2,26000,9120,6,0
2013001143318,3,0,,6,0
2013001143318,4,0,8350,6,0
2013001143318,5,0,,6,0
2013001143318,6,0,,6,0
2013001143318,7,0,735,6,0
2013001143318,8,0,4710,6,0
2013001143318,9,30000,9120,6,0
2013001143318,10,89000,1107,6,0
2013001144143,1,47200,2630,9,0
2013001144143,2,71000,2630,1,0
2013001144281,1,0,,1,0
2013001144347,1,52000,800,6,0
2013001144347,2,36000,9120,6,0
2013001144347,3,31000,2540,6,0
2013001144347,4,33000,9610,6,0
2013001144347,5,0,,6,0
2013001144347,6,,,6,0
2013001145374,1,5000,2200,1,0
2013001145374,2,65000,1360,1,0
2013001145386,1,0,4510,1,0
2013001145716,1,120000,1020,1,0
2013001145716,2,90000,50,1,0
2013001145716,3,,,1,0
2013001145835,1,42000,5510,8,0
2013001145835,2,6000,940,8,0
2013001145835,3,12000,9120,8,0
2013001146000,1,421000,430,1,0
2013001146000,2,0,,6,0
2013001146000,3,,,9,0
2013001146838,1,100000,4760,6,0
2013001146838,2,100000,4700,6,0
2013001147056,1,0,5820,1,0
2013001147056,2,10500,9620,4,0
2013001147056,3,,,1,0
2013001147826,1,56000,4340,1,0
2013001147826,2,33000,2100,1,0
2013001148271,1,14400,3060,1,0
2013001149251,1,120000,710,1,0
2013001149635,1,0,4700,1,0
2013001149635,2,0,4650,1,0
2013001149635,3,,,1,0
2013001150278,1,110000,2100,6,0
2013001150278,2,30000,2600,9,0
2013001150300,1,89000,430,1,0
2013001150300,2,0,40,1,0
2013001150300,3,2000,4720,1,0
2013001150300,4,5000,2330,1,0
2013001151401,1,68000,5700,1,0
2013001151401,2,25000,4030,1,1
2013001151768,1,42000,1220,6,0
2013001151768,2,0,310,6,0
2013001151768,3,,,6,0
2013001151768,4,,,6,0
2013001151768,5,45000,5700,6,0
2013001152122,1,25000,4610,6,0
2013001152781,1,0,3010,1,0
2013001152781,2,0,3010,1,0
2013001152880,1,0,,1,0
2013001153180,1,6000,4020,6,0
2013001153180,2,32600,5860,6,0
2013001153180,3,0,,6,0
2013001153180,4,15000,4020,6,0
2013001153180,5,0,,6,0
2013001153180,6,15000,4760,6,0
2013001153197,1,0,,9,0
2013001153197,2,0,,6,0
2013001153426,1,22000,2000,2,0
2013001153426,2,,,2,0
2013001153426,3,,,2,0
2013001153426,4,,,2,0
2013001153428,1,60000,4850,1,0
2013001153428,2,75000,5240,1,0
2013001153821,1,65000,1360,1,0
2013001153821,2,54000,1350,1,0
2013001153959,1,0,8500,6,0
2013001154026,1,23000,3645,1,0
2013001154341,1,185000,4840,1,0
2013001154341,2,110000,110,1,0
2013001154537,1,0,,1,0
2013001154537,2,0,2100,1,0
2013001154589,1,102000,430,1,0
2013001154589,2,13000,5240,1,0
2013001154965,1,0,710,1,0
2013001154965,2,0,6230,1,0
2013001154965,3,,,1,0
2013001154965,4,,,1,0
2013001155317,1,0,4760,6,0
2013001155585,1,9000,4700,1,1
2013001156143,1,0,2340,2,0
2013001156327,1,330,5260,6,0
2013001156770,1,0,,1,0
2013001157126,1,6000,3060,1,0
2013001157749,1,0,,1,0
2013001157749,2,0,800,1,0
2013001157853,1,0,20,2,0
2013001157853,2,0,9720,2,0
2013001157853,3,,,2,0
2013001157853,4,,,2,0
2013001158098,1,94000,1650,6,0
2013001158098,2,0,3300,6,0
2013001158098,3,,,6,0
2013001158195,1,0,4250,2,0
2013001158195,2,,,9,0
2013001158195,3,,,2,0
2013001158195,4,,,9,0
2013001158195,5,,,9,0
2013001158872,1,131000,3258,1,0
2013001159238,1,60000,4850,6,0
2013001159238,2,0,430,6,0
2013001159238,3,0,430,6,0
2013001159268,1,0,,1,0
2013001160644,1,24000,6420,2,0
2013001160644,2,40000,430,1,0
2013001160644,3,,,9,0
2013001160679,1,100000,8610,1,0
2013001161282,1,0,1006,9,0
2013001161991,1,110000,1010,6,0
2013001162170,1,0,430,1,0
2013001162170,2,170000,50,1,0
2013001162313,1,421000,850,1,0
2013001162313,2,0,,1,0
2013001162840,1,38200,4850,8,0
2013001162840,2,17000,9620,8,0
2013001162840,3,250,4760,8,0
2013001162840,4,0,,8,0
2013001162840,5,0,,8,0
2013001162840,6,0,,8,0
2013001163022,1,150000,740,1,0
2013001163022,2,65000,5240,1,0
2013001163022,3,72000,110,1,0
2013001163188,1,34200,410,1,0
2013001164241,1,64000,860,2,0
2013001164241,2,8800,4950,2,0
2013001164477,1,0,4800,1,0
2013001164477,2,40000,5700,1,0
2013001164477,3,35000,8255,1,0
2013001164727,1,23000,2100,1,0
2013001164727,2,421000,2100,1,0
2013001164727,3,,,1,0
2013001164727,4,,,1,0
2013001164727,5,,,1,0
2013001164924,1,0,,6,0
2013001164924,2,17000,8350,6,0
2013001165627,1,0,3535,1,0
2013001165627,2,,,1,0
2013001165668,1,0,,2,0
2013001165770,1,30000,430,1,0
2013001165770,2,200000,4700,9,0
2013001165770,3,,,9,0
2013001165770,4,,,9,0
2013001165945,1,0,,6,0
2013001166213,1,0,4230,1,0
2013001166519,1,0,,6,0
2013001166810,1,6400,4610,2,0
2013001168154,1,0,,1,0
2013001168154,2,0,,1,0
2013001168659,1,0,2100,1,0
2013001168659,2,0,,1,0
2013001168833,1,0,,1,0
2013001169275,1,0,340,1,0
2013001169346,1,0,2060,2,0
2013001170001,1,60000,4810,1,0
2013001170001,2,30000,5700,6,0
2013001170001,3,0,5700,1,0
2013001170001,4,1500,5240,6,0
2013001170001,5,,,6,0
2013001170001,6,,,1,0
2013001170280,1,10200,3930,2,0
2013001170280,2,12000,9600,8,0
2013001170280,3,5000,4720,2,0
2013001170360,1,10000,4230,6,0
2013001170517,1,0,2430,1,0
2013001170707,1,421000,3255,6,0
2013001170750,1,0,,2,0
2013001171050,1,500,2300,1,0
2013001171210,1,0,,1,0
2013001171210,2,0,,1,0
2013001172543,1,0,,1,0
2013001172974,1,36000,5860,2,0
2013001172974,2,0,,2,0
2013001173484,1,0,735,1,0
2013001173484,2,0,2630,1,0
2013001173617,1,130000,120,1,0
2013001173617,2,90000,710,1,0
2013001173808,1,0,,6,0
2013001173808,2,0,,6,0
2013001173895,1,151000,120,6,0
2013001173895,2,72000,5250,6,0
2013001173895,3,0,1050,6,0
2013001174005,1,52000,2025,8,0
2013001174005,2,,,9,0
2013001174097,1,60000,20,1,0
2013001174097,2,40000,430,6,0
2013001174126,1,421000,430,1,0
2013001174171,1,175000,20,6,0
2013001174171,2,24000,5000,6,0
2013001174171,3,45000,120,6,0
2013001174623,1,0,,9,0
2013001174706,1,98000,1030,1,0
2013001175763,1,15000,2000,2,0
2013001176279,1,0,,1,0
2013001176279,2,0,,1,0
2013001176688,1,90000,4965,1,0
2013001176789,1,0,2710,1,0
2013001176789,2,52000,2310,1,0
2013001177923,1,0,,6,0
2013001177923,2,0,,6,0
2013001178351,1,75000,1530,1,0
2013001179471,1,180000,2100,1,0
2013001179473,1,156000,710,1,0
2013001179473,2,55000,1310,1,0
2013001179825,1,6000,2100,1,0
2013001180065,1,2400,9830,6,0
2013001180945,1,0,,1,0
2013001180945,2,0,,1,0
2013001181054,1,140000,4840,1,0
2013001181524,1,0,4230,9,0
2013001181810,1,133000,1020,1,0
2013001181810,2,0,4760,6,0
2013001181810,3,,,9,0
2013001181885,1,130000,110,1,0
2013001181885,2,100000,5000,1,0
2013001182113,1,25000,2100,1,0
2013001182113,2,68000,2310,1,0
2013001182113,3,5000,4600,1,0
2013001183738,1,145000,1020,6,0
2013001183738,2,10000,630,6,0
2013001183738,3,,,6,0
2013001184055,1,0,630,9,0
2013001184304,1,0,3255,9,0
2013001184354,1,43000,4220,2,0
2013001184485,1,31000,5620,1,0
2013001184485,2,30600,8610,1,0
2013001184485,3,100000,430,1,0
2013001185096,1,42000,2600,1,0
2013001185096,2,45000,4620,1,0
2013001185248,1,3000,4760,3,0
2013001185248,2,6700,2540,1,0
2013001185412,1,30000,5400,6,0
2013001185412,2,57000,7140,6,0
2013001185412,3,18000,5700,6,0
2013001185412,4,460,3647,6,0
2013001186850,1,0,,1,0
2013001186850,2,42000,9050,6,0
2013001186937,1,120000,1020,1,0
2013001186937,2,0,,1,0
2013001186937,3,,,1,0
2013001187085,1,300,4720,1,0
2013001187473,1,180000,2100,1,0
2013001188212,1,0,,9,0
2013001188232,1,20000,4720,1,0
2013001188232,2,35000,5700,1,0
2013001189118,1,6000,4620,9,0
2013001189429,1,0,,2,0
2013001189570,1,5000,1710,6,0
2013001189570,2,175000,2100,1,0
2013001189570,3,,,9,0
2013001189570,4,,,9,0
2013001190106,1,0,,1,0
2013001190106,2,0,7700,1,0
2013001190733,1,0,2630,1,0
2013001190737,1,0,,6,0
2013001191705,1,421000,10,1,0
2013001191705,2,0,710,1,0
2013001192086,1,30000,4510,6,0
2013001192086,2,26000,4700,6,0
2013001192086,3,52000,1006,6,0
2013001192959,1,120000,4510,1,0
2013001192959,2,55000,310,1,0
2013001194910,1,90000,710,6,0
2013001194910,2,4000,520,6,0
2013001195615,1,12900,2200,1,0
2013001196093,1,35000,4110,6,0
2013001196093,2,10000,2200,6,0
2013001196093,3,10000,4220,6,0
2013001196093,4,60000,2310,6,0
2013001196093,5,,,6,0
2013001196107,1,239000,10,1,0
2013001197398,1,0,4110,9,0
2013001197398,2,80000,1530,1,0
2013001197398,3,40000,2300,1,0
2013001197398,4,25000,630,1,0
2013001197848,1,10000,1010,1,0
2013001198461,1,0,2310,1,0
2013001198601,1,0,,1,0
2013001198601,2,0,,1,0
2013001198601,3,0,,1,0
2013001198671,1,0,,6,0
2013001198671,2,0,,6,0
2013001198926,1,53000,430,6,0
2013001198926,2,0,,6,0
2013001199224,1,0,,2,0
2013001199883,1,0,3255,1,0
2013001200425,1,0,4810,1,0
2013001201353,1,0,,6,0
2013001201502,1,0,860,1,0
2013001201617,1,0,850,1,0
2013001201617,2,20000,2720,1,0
2013001201643,1,0,,1,0
2013001202417,1,3000,4720,8,0
2013001203465,1,0,,1,0
2013001203551,1,0,,2,0
2013001203583,1,0,3500,6,0
2013001203583,2,0,,6,0
2013001203583,3,0,4000,6,0
2013001203583,4,48000,5810,6,0
2013001203583,5,54000,3640,6,0
2013001203810,1,58000,4700,9,0
2013001204361,1,421000,120,1,0
2013001204361,2,54000,1030,6,0
2013001204576,1,24000,2016,2,0
2013001204760,1,45000,5240,6,0
2013001204760,2,110000,800,6,0
2013001205536,1,96000,2100,9,0
2013001205536,2,100000,1020,1,0
2013001205536,3,50000,5610,1,0
2013001206649,1,0,,1,0
2013001206649,2,56000,9640,8,0
2013001206649,3,,,6,0
2013001206649,4,51000,1550,6,0
2013001206685,1,108000,430,2,0
2013001206685,2,,,9,0
2013001206685,3,,,9,0
2013001207679,1,95000,710,1,0
2013001207679,2,421000,1060,1,0
2013001207685,1,100000,2840,2,0
2013001207685,2,0,5860,9,0
2013001207814,1,120000,630,1,0
2013001208725,1,55000,60,1,0
2013001208725,2,62000,5240,1,0
2013001209022,1,116000,800,1,0
2013001209984,1,0,,1,0
2013001210204,1,20000,2540,9,0
2013001210204,2,0,,9,0
2013001210204,3,60000,2310,6,0
2013001210459,1,130000,1020,1,0
2013001210459,2,70000,1310,1,0
2013001210966,1,0,,2,0
2013001210966,2,9500,4610,2,0
2013001211029,1,110000,3060,1,0
2013001211029,2,160000,10,1,0
2013001211449,1,80000,2825,1,0
2013001211671,1,70000,430,1,0
2013001211671,2,110000,20,1,0
2013001211671,3,0,1540,1,0
2013001211836,1,96000,6355,2,0
2013001211863,1,96000,1320,1,0
2013001211863,2,110000,1010,1,0
2013001211863,3,80000,1430,1,0
2013001211863,4,0,,1,0
2013001212312,1,0,,1,0
2013001212604,1,0,6230,1,1
2013001212604,2,100000,2200,1,1
2013001212604,3,0,,1,1
2013001212619,1,6400,726,1,0
2013001213002,1,105000,3820,1,0
2013001213002,2,125000,3255,1,0
2013001213002,3,,,1,0
2013001213002,4,,,1,0
2013001213301,1,1000,9620,2,0
2013001213385,1,12000,2630,1,0
2013001213385,2,6000,3320,1,0
2013001213422,1,40000,2340,1,0
2013001213875,1,0,2340,9,0
2013001213875,2,0,,2,0
2013001213875,3,30000,4820,2,0
2013001213921,1,0,,1,0
2013001213921,2,0,,1,0
2013001213921,3,15000,9130,1,0
2013001213921,4,4000,4720,1,0
2013001213921,5,,,1,0
2013001214186,1,90000,1105,1,0
2013001214211,1,0,,8,0
2013001214555,1,0,,1,0
2013001214555,2,170000,4710,1,0
2013001214555,3,0,,1,0
2013001214555,4,0,,1,0
2013001214555,5,,,1,0
2013001215086,1,0,,1,0
2013001215251,1,0,,6,0
2013001215712,1,0,,1,0
2013001215849,1,0,,6,0
2013001216452,1,13700,3600,6,0
2013001216452,2,45000,4710,6,0
2013001216452,3,15000,6230,6,0
2013001216452,4,18000,4120,6,0
