serialno,bld,rntp,ybl
2017000683842,9,3100,4
2017000684330,8,1200,4
2017000684713,2,3300,1
2017000684888,9,3800,7
2017000684920,9,3000,5
2017000685299,8,800,1
2017000685419,6,1600,1
2017000687126,2,3500,1
2017000687133,9,2600,1
2017000689352,9,3300,15
2017000689539,4,1200,1
2017000690009,5,1300,5
2017000690554,9,3800,14
2017000690684,6,1400,4
2017000692899,6,1900,1
2017000693721,8,520,5
2017000694355,9,940,1
2017000694538,9,1200,1
2017000695272,6,2000,1
2017000695380,4,1200,1
2017000697228,8,2200,1
2017000697588,6,2400,6
2017000697992,5,2700,1
2017000698200,6,2700,1
2017000698247,3,1600,1
2017000699057,9,2600,6
2017000699626,2,1000,1
2017000703159,4,1600,1
2017000703165,9,530,1
2017000703799,4,3000,5
2017000704549,6,2700,1
2017000705107,5,1300,8
2017000705129,9,1100,4
2017000706112,5,1100,1
2017000706291,3,1900,1
2017000706361,9,1300,1
2017000706445,3,2800,2
2017000707138,6,2200,4
2017000707372,6,1000,6
2017000707508,6,1500,1
2017000708378,8,3200,15
2017000708658,9,890,1
2017000709514,4,2200,3
2017000710448,5,2100,5
2017000710887,2,1400,1
2017000710977,6,1700,7
2017000712897,5,550,1
2017000712954,9,140,3
2017000714014,5,3200,1
2017000714320,4,2700,1
2017000716219,8,670,4
2017000716417,5,1500,1
2017000717651,5,1900,1
2017000718431,3,600,1
2017000719259,4,890,8
2017000720143,6,800,1
2017000720509,5,1500,1
2017000721508,4,2700,1
2017000721685,8,2100,1
2017000722092,6,2800,5
2017000725092,6,3100,3
2017000726359,3,700,5
2017000726377,4,1100,1
2017000727208,5,3000,2
2017000727431,4,3500,1
2017000732865,2,3800,1
2017000735814,9,1000,16
2017000738278,6,3300,4
2017000738305,6,870,1
2017000738542,9,2200,1
2017000738793,2,1100,3
2017000739470,9,390,1
2017000740547,4,3800,1
2017000740968,6,3000,1
2017000742547,6,920,6
2017000742790,2,2100,3
2017000743755,9,240,9
2017000745763,8,2700,5
2017000747461,9,3500,7
2017000747581,4,1700,1
2017000747592,6,2100,4
2017000748671,9,3000,3
2017000749067,5,2300,1
2017000752886,4,1200,1
2017000753654,9,600,8
2017000753789,4,2800,3
2017000754214,3,1500,2
2017000754228,9,500,5
2017000754467,5,3800,4
2017000754965,6,1800,3
2017000755830,9,800,1
2017000758319,8,1000,1
2017000760787,4,2400,1
2017000761548,9,2100,5
2017000762333,4,1300,2
2017000762541,9,1600,3
2017000762907,8,460,1
2017000762995,8,2600,1
2017000763179,6,2400,1
2017000764555,8,3000,1
2017000764610,5,2700,2
2017000765515,4,890,1
2017000765698,4,3100,1
2017000766057,6,2400,5
2017000766715,4,2000,1
2017000766803,8,940,5
2017000768101,5,2700,1
2017000769191,9,3500,17
2017000769213,9,260,5
2017000769685,8,3300,1
2017000770779,4,2500,1
2017000771309,9,320,1
2017000771973,6,2000,1
2017000772623,9,750,1
2017000772689,2,1400,1
2017000774656,9,1800,1
2017000776249,5,2900,1
2017000776315,9,3800,5
2017000776486,9,1900,2
2017000776957,5,2600,1
2017000777732,8,2000,1
2017000780245,9,2800,11
2017000780977,5,2400,6
2017000781266,9,350,5
2017000782283,5,2600,1
2017000783713,4,260,2
2017000784688,8,2800,4
2017000785613,4,2000,1
2017000785658,4,3100,1
2017000785944,4,3800,3
2017000788176,6,3500,3
2017000789412,8,2600,1
2017000789561,6,2000,3
2017000790179,4,1600,8
2017000791290,9,2300,14
2017000791751,9,290,3
2017000791934,3,3500,2
2017000791935,6,1500,1
2017000793195,6,2300,13
2017000793532,9,800,1
2017000793599,4,3400,1
2017000794213,6,2800,1
2017000794268,9,3400,11
2017000795018,4,950,1
2017000795156,5,1800,1
2017000795634,5,300,13
2017000796042,9,1100,7
2017000796921,5,1700,3
2017000797509,3,3300,4
2017000798844,6,1200,4
2017000800312,6,3000,1
2017000800932,9,1600,5
2017000801508,4,2500,5
2017000801873,5,2600,1
2017000802342,8,3300,6
2017000802681,5,2800,6
2017000802902,8,280,1
2017000803103,8,2800,1
2017000804472,6,2500,5
2017000806119,8,3000,11
2017000807285,6,1800,1
2017000808834,8,2900,1
2017000809217,5,3400,4
2017000811085,5,1600,1
2017000811329,6,1200,4
2017000812660,8,3800,1
2017000813780,6,520,11
2017000814237,4,1100,2
2017000815095,6,2800,3
2017000815342,8,30,1
2017000815443,6,2800,4
2017000815875,8,1600,1
2017000816704,6,2100,1
2017000817373,9,3800,6
2017000817688,8,2200,1
2017000817890,9,250,5
2017000818756,8,1400,1
2017000819254,6,660,3
2017000820020,8,1700,1
2017000821578,5,1600,3
2017000821695,6,2900,1
2017000822158,3,1100,1
2017000824404,5,3200,1
2017000825399,5,3800,6
2017000828588,3,3800,1
2017000829549,9,670,9
2017000830569,5,3000,1
2017000830625,8,3800,1
2017000831049,2,3800,1
2017000831160,8,3000,1
2017000832029,8,1000,2
2017000832130,6,600,1
2017000832613,8,1200,4
2017000833005,9,560,1
2017000833016,2,3000,1
2017000834746,2,1900,4
2017000835842,5,180,2
2017000836066,5,2900,4
2017000836976,2,3400,1
2017000837084,9,310,1
2017000837365,9,260,5
2017000837655,5,2200,1
2017000838347,5,2100,1
2017000838863,2,2400,5
2017000839584,9,2200,3
2017000839741,3,2400,1
2017000841282,6,760,3
2017000841764,5,1600,7
2017000842462,8,2900,4
2017000842758,5,580,3
2017000842797,8,1700,4
2017000844880,3,400,1
2017000845219,3,360,1
2017000846824,6,3800,1
2017000847991,6,970,6
2017000848289,3,3200,4
2017000848522,6,2200,1
2017000848567,3,1800,4
2017000848622,4,2400,3
2017000848858,6,1100,1
2017000849220,4,2500,1
2017000849658,4,3800,1
2017000850357,6,3800,1
2017000850797,5,1800,7
2017000851834,5,2900,4
2017000852015,9,2000,2
2017000853274,2,3500,2
2017000854138,4,3000,5
2017000854288,5,3800,5
2017000855657,5,3800,1
2017000856584,8,500,1
2017000857736,6,1800,1
2017000858033,3,1900,1
2017000860250,8,2200,1
2017000860617,6,2000,1
2017000860975,5,2700,3
2017000861278,5,3500,11
2017000861283,9,230,4
2017000862810,2,2000,2
2017000863763,2,310,3
2017000864042,8,2000,1
2017000864557,9,3300,1
2017000865528,8,890,1
2017000866589,5,1300,3
2017000867927,6,1600,8
2017000868218,3,1700,1
2017000869347,6,2500,9
2017000869861,8,680,5
2017000869938,9,1400,19
2017000872263,8,2200,6
2017000872481,8,700,1
2017000872645,9,2500,6
2017000876981,2,3000,4
2017000878224,9,3800,5
2017000878888,9,2300,4
2017000879660,8,990,11
2017000879940,6,2000,4
2017000881505,4,2200,1
2017000882390,5,1300,5
2017000882517,4,1200,1
2017000886932,4,2000,1
2017000887464,6,200,3
2017000887818,5,1700,5
2017000889260,6,3000,7
2017000890265,2,1000,5
2017000890402,8,360,1
2017000892189,2,1300,1
2017000892202,8,2000,1
2017000892699,8,3000,2
2017000893206,9,1200,5
2017000894427,4,1600,6
2017000894645,9,3500,18
2017000894989,9,1600,4
2017000896107,4,2000,1
2017000896588,6,200,6
2017000897473,5,990,1
2017000898098,6,930,3
2017000898112,6,2500,1
2017000898627,6,1900,1
2017000899061,9,3800,4
2017000900450,5,2000,8
2017000901588,2,870,1
2017000902056,2,890,3
2017000902918,9,3500,7
2017000903815,9,960,20
2017000903872,9,500,1
2017000904475,5,2900,1
2017000904533,8,560,1
2017000904612,8,3000,1
2017000905252,8,1400,4
2017000905411,9,830,1
2017000905545,9,260,1
2017000905704,9,2600,8
2017000906800,2,1700,1
2017000907016,6,1300,2
2017000907326,4,1400,1
2017000913524,5,3000,1
2017000917116,9,2700,2
2017000917265,9,450,19
2017000918177,5,2000,1
2017000920392,6,3100,4
2017000920747,2,2000,1
2017000920757,8,680,1
2017000921302,6,2500,3
2017000923955,2,2500,2
2017000925579,9,2200,6
2017000926045,8,250,1
2017000926425,6,1200,1
2017000927275,6,3800,1
2017000927494,6,2400,4
2017000928454,5,2700,5
2017000929369,5,3500,10
2017000930186,6,2500,3
2017000930205,6,2500,4
2017000930460,6,3000,8
2017000931820,9,1100,6
2017000932384,5,1200,1
2017000933129,9,260,20
2017000933413,8,2600,1
2017000934498,9,1700,1
2017000936351,6,400,1
2017000937132,2,1100,4
2017000937945,6,2100,1
2017000938180,4,2200,2
2017000939061,2,1900,1
2017000940230,9,380,1
2017000940295,4,3000,1
2017000940842,8,2600,5
2017000941081,4,1200,1
2017000941093,5,3800,6
2017000941623,9,3200,6
2017000941925,9,260,3
2017000942283,8,500,2
2017000942886,9,1800,1
2017000943317,9,1000,1
2017000944582,9,870,7
2017000944925,5,1600,5
2017000945177,9,260,20
2017000945732,6,900,1
2017000945810,6,350,1
2017000945857,6,3200,1
2017000948211,6,840,1
2017000948830,2,600,3
2017000948955,2,2500,4
2017000951080,5,1100,2
2017000954186,3,2000,7
2017000956435,5,2400,1
2017000957234,3,3400,2
2017000957414,5,2300,1
2017000958760,4,1000,1
2017000959442,9,270,5
2017000959513,2,3000,1
2017000960596,9,1800,4
2017000961873,8,2700,4
2017000962210,5,1700,3
2017000963501,8,1400,1
2017000965285,5,2700,7
2017000967252,4,1600,3
2017000967624,3,2600,4
2017000967671,9,1900,1
2017000969711,5,560,5
2017000970126,3,2200,1
2017000970669,5,1400,2
2017000971145,9,1600,16
2017000971883,4,800,2
2017000973128,9,2900,5
2017000976402,6,2100,6
2017000976959,9,3800,4
2017000978476,8,3800,1
2017000978657,6,3800,3
2017000979960,8,260,3
2017000981363,6,850,3
2017000982193,6,1400,4
2017000983384,6,1900,1
2017000983618,2,3000,2
2017000984547,6,2800,5
2017000984595,10,460,1
2017000986095,9,2500,1
2017000986401,8,500,1
2017000986672,5,1000,3
2017000987400,5,3100,1
2017000987526,5,2300,1
2017000987704,3,1500,3
2017000988064,4,200,1
2017000988541,2,2500,4
2017000988705,5,1400,2
2017000988852,3,2000,5
2017000989237,6,1900,1
2017000989697,8,3500,9
2017000990027,9,2000,4
2017000990210,9,240,5
2017000990600,3,1700,1
2017000993160,5,1700,1
2017000995142,5,1000,1
2017000996295,2,2500,2
2017000996529,5,500,1
2017000999488,5,1300,1
2017000999926,4,2400,4
2017001001177,2,1700,4
2017001001941,2,3800,1
2017001003279,3,520,7
2017001003773,5,1000,5
2017001004255,8,2400,2
2017001008293,9,420,9
2017001009626,6,1300,1
2017001009896,8,2000,14
2017001009965,8,820,2
2017001011544,6,1800,6
2017001011862,4,2400,1
2017001011880,8,1200,5
2017001013089,9,430,9
2017001013806,4,520,4
2017001015456,2,2000,1
2017001015681,8,2700,7
2017001015846,9,1300,5
2017001016723,3,1900,4
2017001016950,5,980,2
2017001017456,5,3500,2
2017001018980,6,560,1
2017001019854,9,260,5
2017001020492,9,3800,4
2017001021064,9,830,4
2017001021184,5,920,1
2017001022422,5,810,7
2017001022531,9,2700,4
2017001022926,6,1400,6
2017001024424,5,1200,5
2017001024822,4,3000,1
2017001025032,9,1000,1
2017001025392,2,3400,1
2017001025693,2,1000,3
2017001026351,6,1200,1
2017001027421,9,1100,7
2017001028302,5,2900,1
2017001030641,4,3800,2
2017001031073,8,500,1
2017001031479,5,2700,1
2017001031875,5,1200,5
2017001032464,8,1700,1
2017001033852,4,1400,1
2017001035086,3,1500,8
2017001035098,5,1300,4
2017001037642,8,2000,7
2017001037738,8,3800,3
2017001037751,9,190,17
2017001039080,3,3800,2
2017001039207,5,1200,5
2017001042696,6,1200,4
2017001042737,4,2400,1
2017001042771,3,1600,4
2017001043423,6,500,4
2017001045772,2,2800,1
2017001046058,5,1700,1
2017001046420,5,740,2
2017001046919,8,680,1
2017001047374,9,3000,10
2017001048265,2,880,5
2017001049922,3,1800,1
2017001051296,3,2000,1
2017001053912,6,2500,3
2017001054928,2,2000,1
2017001055761,9,2000,5
2017001056638,2,3300,3
2017001058118,3,750,2
2017001059003,5,2200,1
2017001059723,4,2800,4
2017001061015,4,3000,4
2017001062370,6,3100,1
2017001062498,5,370,1
2017001063591,9,490,1
2017001065558,5,2000,5
2017001065614,6,1100,1
2017001067324,2,1100,3
2017001067547,8,1800,1
2017001067763,2,1000,6
2017001068719,4,830,6
2017001069642,2,1600,1
2017001070124,2,3500,4
2017001071228,6,2200,1
2017001072777,9,260,6
2017001073312,9,2000,5
2017001076018,3,1500,1
2017001076171,5,1300,3
2017001077434,4,200,1
2017001078410,9,1800,8
2017001078458,6,3200,1
2017001078580,8,1500,1
2017001078606,6,3200,2
2017001078972,9,970,1
2017001079082,8,580,4
2017001080384,8,240,10
2017001081886,5,2700,1
2017001083240,4,880,1
2017001083271,5,2700,4
2017001083453,5,2000,1
2017001083747,8,1700,1
2017001084039,6,400,3
2017001084148,6,1400,1
2017001084649,2,800,1
2017001086930,9,260,3
2017001088076,2,3000,1
2017001089484,5,1500,6
2017001089788,4,1400,7
2017001090543,2,3800,3
2017001091219,9,3200,4
2017001092844,5,2100,2
2017001093104,2,1100,3
2017001093634,9,2900,6
2017001094098,3,2100,1
2017001095137,9,580,18
2017001095382,6,1400,1
2017001095929,9,400,1
2017001097902,6,1900,1
2017001098671,2,2900,1
2017001101888,5,2200,1
2017001104506,5,2300,1
2017001104740,6,3800,1
2017001106418,4,400,1
2017001107882,2,1000,2
2017001107889,3,1200,1
2017001107977,6,1200,1
2017001108188,4,1200,1
2017001108551,9,1200,6
2017001108615,4,580,5
2017001109803,5,3300,10
2017001111929,4,1600,1
2017001112148,5,1500,4
2017001112274,8,1100,5
2017001113089,5,890,1
2017001113507,3,2000,7
2017001113597,8,490,4
2017001113891,9,2200,7
2017001115272,6,1800,3
2017001116343,9,900,1
2017001116506,9,1200,6
2017001116850,9,200,7
2017001118073,2,2200,2
2017001119320,9,2900,17
2017001119562,3,370,1
2017001119772,8,1200,1
2017001119871,6,600,3
2017001120196,9,320,1
2017001121982,6,1300,6
2017001122030,9,1500,7
2017001122469,8,1300,1
2017001123157,6,2300,1
2017001123939,9,280,3
2017001124162,8,1700,1
2017001125439,9,2000,7
2017001125868,9,1200,5
2017001126319,9,1200,7
2017001128731,3,3800,1
2017001128963,9,240,5
2017001129235,8,1100,3
2017001129546,6,770,1
2017001130956,6,2200,5
2017001131019,4,3800,1
2017001131637,8,2900,1
2017001132251,9,300,1
2017001132772,3,2200,2
2017001133459,5,2400,4
2017001134538,8,270,1
2017001135601,6,2500,5
2017001135622,9,680,11
2017001138666,9,2300,13
2017001140004,5,1000,1
2017001140356,4,2800,3
2017001140541,5,2400,1
2017001140636,8,2500,4
2017001140684,2,1000,4
2017001141252,3,1800,1
2017001141493,9,3800,7
2017001141856,8,1300,4
2017001142913,5,850,5
2017001143004,9,1100,4
2017001143955,5,3500,3
2017001144396,9,690,14
2017001146596,8,240,7
2017001148875,8,600,1
2017001151125,2,1400,1
2017001151277,6,2800,1
2017001152710,5,2100,2
2017001154356,5,1200,3
2017001156526,8,1500,5
2017001156685,3,1500,2
2017001157389,8,2900,1
2017001157807,9,370,18
2017001157824,5,2100,1
2017001159542,8,3800,5
2017001161510,9,2500,6
2017001162387,3,1900,1
2017001162815,8,1700,4
2017001164108,6,1000,3
2017001164547,5,1400,1
2017001166028,5,700,2
2017001166658,9,2500,2
2017001169702,4,800,5
2017001170523,5,2200,5
2017001170962,9,1700,1
2017001172408,8,2600,4
2017001175044,5,2800,3
2017001175806,8,1100,1
2017001176147,3,290,6
2017001176606,9,2500,4
2017001176882,5,3500,1
2017001177336,6,3100,1
2017001177929,9,510,1
2017001178301,8,170,7
2017001178526,9,1000,4
2017001178883,6,2500,5
2017001179822,3,120,1
2017001180523,5,3400,3
2017001180795,6,2500,1
2017001180846,9,1300,1
2017001181843,2,3200,1
2017001182943,9,3300,14
2017001184588,8,2700,1
2017001187326,5,2500,1
2017001188374,5,1700,7
2017001188648,6,990,1
2017001188898,5,2800,7
2017001189057,8,510,1
2017001191510,6,1700,1
2017001191633,5,1600,4
2017001193660,3,3500,2
2017001194663,9,260,18
2017001194747,9,3000,12
2017001194960,4,1600,1
2017001195020,2,1900,1
2017001195272,5,3400,1
2017001195368,9,2600,5
2017001196038,2,1800,2
2017001196347,5,1000,1
2017001196709,4,3200,1
2017001196771,2,1400,1
2017001199880,5,3800,5
2017001203780,5,1400,1
2017001206019,9,2300,6
2017001207345,6,3800,3
2017001207422,9,1600,3
2017001207840,2,1200,8
2017001208422,6,1800,4
2017001209194,6,1500,1
2017001211754,9,490,8
2017001211906,8,2500,1
2017001212547,4,1500,2
2017001214004,8,530,1
2017001214427,8,1900,1
2017001214578,3,2800,2
2017001216762,8,3800,1
2017001216765,9,2800,14
2017001217546,2,3800,1
2017001218920,8,2600,1
2017001219200,5,2700,3
2017001219964,2,30,1
2017001220614,5,1400,4
2017001223573,4,1600,5
2017001223631,9,1800,1
2017001225543,5,3800,6
2017001226575,4,3800,2
2017001226579,6,3000,5
2017001227083,9,260,4
2017001227416,6,600,1
2017001228559,4,2200,1
2017001229938,8,1500,3
2017001231712,5,2400,1
2017001232575,8,1200,1
2017001232743,2,1900,1
2017001232817,5,1600,3
2017001233900,6,2100,6
2017001234763,2,3000,4
2017001236046,4,2200,1
2017001237080,4,3000,1
2017001237452,5,1600,1
2017001238075,5,810,4
2017001238441,4,1700,4
2017001238732,6,1200,1
2017001239059,5,2600,3
2017001239135,6,1200,1
2017001239470,2,1100,1
2017001240172,9,620,1
2017001240232,4,3800,1
2017001242460,8,1900,8
2017001243447,9,490,1
2017001244646,5,2600,2
2017001245129,9,640,1
2017001245387,9,3500,6
2017001246264,9,1200,17
2017001246699,6,780,4
2017001246784,2,600,1
2017001248882,4,2200,1
2017001248938,5,2500,7
2017001249004,9,3100,6
2017001249893,6,350,5
2017001250294,2,880,2
2017001250386,8,1600,3
2017001250416,4,3200,5
2017001252639,9,3500,7
2017001253722,4,3200,1
2017001254367,6,3200,1
2017001256510,4,1300,2
2017001257803,3,1900,1
2017001260648,5,1300,2
2017001260917,2,1600,1
2017001261249,8,1300,1
2017001261402,9,3000,6
2017001261405,4,1400,6
2017001261555,4,800,3
2017001261690,8,1900,1
2017001262614,5,2900,1
2017001262963,4,1800,1
2017001263147,6,3000,5
2017001263220,4,2000,1
2017001263908,6,1800,3
2017001264006,9,450,10
2017001266622,5,2400,1
2017001267430,5,1900,1
2017001267522,5,750,1
2017001267779,8,2000,4
2017001269454,8,2800,5
2017001270299,5,350,1
2017001271092,9,2000,5
2017001271161,9,340,19
2017001273795,8,2300,1
2017001274211,9,940,1
2017001274345,8,1700,1
2017001274630,6,1300,4
2017001277071,4,1900,1
2017001277207,9,3000,4
2017001278734,3,3800,3
2017001279377,5,2800,6
2017001279611,4,270,2
2017001280159,4,3300,3
2017001283122,6,1100,6
2017001283602,5,3000,6
2017001285062,9,1300,4
2017001285368,5,2600,1
2017001287232,5,2400,1
2017001287361,6,2000,4
2017001288054,5,1400,2
2017001288999,9,1800,3
2017001289688,8,2100,1
2017001289835,6,3200,1
2017001290250,9,400,1
2017001290712,5,1600,6
2017001291835,8,3000,3
2017001292997,4,1900,7
2017001293294,9,3800,18
2017001296242,2,3800,4
2017001296822,9,500,1
2017001296950,6,1100,2
2017001296987,6,1500,1
2017001297836,5,1700,1
2017001302251,8,2200,1
2017001303453,3,3500,2
2017001303618,5,3400,1
2017001303942,3,2600,3
2017001304688,5,1700,3
2017001304755,9,1600,8
2017001305617,8,2200,1
2017001306789,9,2600,8
2017001307070,4,2100,1
2017001307590,9,3800,5
2017001308783,4,3000,1
2017001310264,3,1500,1
2017001313863,6,2400,3
2017001315210,6,2400,1
2017001316741,6,2500,1
2017001317045,5,2900,4
2017001318193,9,3200,4
2017001318971,9,1100,7
2017001320652,9,3800,19
2017001320873,3,1900,2
2017001321040,4,1100,1
2017001321094,2,700,1
2017001321718,2,1200,4
2017001322542,2,2000,1
2017001322748,5,1700,1
2017001322766,9,250,7
2017001323380,3,3100,6
2017001325295,8,3100,5
2017001325610,9,490,12
2017001326796,4,1300,8
2017001327343,5,2300,2
2017001333153,4,3800,3
2017001334273,8,2700,1
2017001334483,3,1600,4
2017001335694,3,3800,19
2017001336987,9,3100,5
2017001339195,9,2500,5
2017001339448,5,3000,1
2017001340620,4,2100,1
2017001341258,4,980,4
2017001343777,5,600,2
