GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Householder lived in owner-occupied housing units,Estimate; Total: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Householder lived in renter-occupied housing units,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Estimate; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from abroad: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in renter-occupied housing units
1400000US06001437400,06001437400,"Census Tract 4374, Alameda County, California",3239,184,2418,238,821,243,2985,182,2285,245,700,213,172,109,64,39,108,103,44,25,31,22,13,14,0,12,0,12,0,12,38,47,38,47,0,12
1400000US06001437500,06001437500,"Census Tract 4375, Alameda County, California",4356,298,767,291,3589,363,4053,360,737,287,3316,423,205,167,0,12,205,167,86,82,30,37,56,74,12,19,0,12,12,19,0,12,0,12,0,12
1400000US06001437600,06001437600,"Census Tract 4376, Alameda County, California",3537,211,2089,353,1448,384,3073,251,1918,305,1155,361,271,156,85,118,186,91,133,85,76,84,57,41,19,26,0,12,19,26,41,57,10,13,31,50
1400000US06001437701,06001437701,"Census Tract 4377.01, Alameda County, California",3663,297,808,284,2855,433,3459,351,770,261,2689,456,80,85,6,10,74,85,85,99,0,12,85,99,0,12,0,12,0,12,39,42,32,40,7,11
1400000US06001437702,06001437702,"Census Tract 4377.02, Alameda County, California",4683,346,256,188,4427,412,4322,437,226,169,4096,490,199,181,30,56,169,169,120,92,0,12,120,92,0,12,0,12,0,12,42,50,0,12,42,50
1400000US06001437800,06001437800,"Census Tract 4378, Alameda County, California",4648,335,3519,440,1129,290,4419,345,3370,441,1049,289,136,82,65,57,71,51,93,80,84,79,9,15,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001437900,06001437900,"Census Tract 4379, Alameda County, California",2419,228,1288,211,1131,312,2128,248,1225,203,903,332,198,99,46,28,152,91,59,37,13,20,46,31,26,24,0,12,26,24,8,11,4,7,4,7
1400000US06001438000,06001438000,"Census Tract 4380, Alameda County, California",3771,346,2340,386,1431,507,3621,333,2283,386,1338,509,41,33,22,26,19,22,43,37,35,34,8,13,66,104,0,12,66,104,0,12,0,12,0,12
1400000US06001438100,06001438100,"Census Tract 4381, Alameda County, California",7307,573,5008,655,2299,589,6909,571,4708,662,2201,562,298,199,278,199,20,29,68,85,22,35,46,77,0,17,0,17,0,17,32,52,0,17,32,52
1400000US06001438201,06001438201,"Census Tract 4382.01, Alameda County, California",4953,437,3795,508,1158,517,4417,460,3510,498,907,468,307,260,249,256,58,61,123,113,36,51,87,101,106,165,0,17,106,165,0,17,0,17,0,17
1400000US06001438203,06001438203,"Census Tract 4382.03, Alameda County, California",4186,287,3112,348,1074,398,4011,255,3004,343,1007,379,96,87,44,45,52,75,53,66,45,65,8,12,26,24,19,22,7,11,0,12,0,12,0,12
1400000US06001438204,06001438204,"Census Tract 4382.04, Alameda County, California",5397,251,4090,356,1307,339,5184,280,3918,367,1266,345,118,66,101,62,17,20,13,21,13,21,0,17,16,21,16,21,0,17,66,46,42,33,24,33
1400000US06001438300,06001438300,"Census Tract 4383, Alameda County, California",3890,368,2414,417,1476,474,3706,336,2303,408,1403,456,93,66,52,43,41,50,0,12,0,12,0,12,6,9,6,9,0,12,85,64,53,54,32,34
1400000US06001438400,06001438400,"Census Tract 4384, Alameda County, California",2404,203,2117,228,287,139,2116,164,1926,195,190,121,239,161,142,135,97,93,17,19,17,19,0,12,8,13,8,13,0,12,24,29,24,29,0,12
1400000US06001440100,06001440100,"Census Tract 4401, Alameda County, California",2361,217,1294,256,1067,173,2077,214,1216,254,861,171,192,87,41,25,151,86,64,38,26,27,38,26,12,14,0,12,12,14,16,14,11,11,5,7
1400000US06001440200,06001440200,"Census Tract 4402, Alameda County, California",5834,396,2413,428,3421,445,5274,406,2274,420,3000,478,322,178,62,58,260,168,116,88,45,61,71,60,29,47,0,17,29,47,93,77,32,28,61,76
1400000US06001440301,06001440301,"Census Tract 4403.01, Alameda County, California",7206,506,5120,704,2086,691,6462,673,5001,713,1461,581,244,181,119,117,125,145,134,128,0,17,134,128,232,334,0,17,232,334,134,115,0,17,134,115
1400000US06001440304,06001440304,"Census Tract 4403.04, Alameda County, California",5081,318,3448,359,1633,379,4782,366,3275,359,1507,382,223,151,127,107,96,96,76,60,46,49,30,36,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06001440305,06001440305,"Census Tract 4403.05, Alameda County, California",3952,243,3299,302,653,274,3754,242,3130,306,624,273,120,66,107,64,13,14,35,26,19,13,16,23,10,11,10,11,0,12,33,24,33,24,0,12
1400000US06001440306,06001440306,"Census Tract 4403.06, Alameda County, California",4140,299,2302,386,1838,389,3854,283,2133,360,1721,384,154,93,64,59,90,70,26,32,26,32,0,12,18,22,14,21,4,8,88,64,65,58,23,33
1400000US06001440307,06001440307,"Census Tract 4403.07, Alameda County, California",4299,291,2864,393,1435,401,3943,290,2665,378,1278,389,296,148,199,130,97,73,15,23,0,12,15,23,0,12,0,12,0,12,45,68,0,12,45,68
1400000US06001440308,06001440308,"Census Tract 4403.08, Alameda County, California",6060,346,3530,423,2530,486,5413,364,3391,410,2022,482,180,93,69,55,111,74,73,50,13,17,60,44,111,72,36,41,75,60,283,111,21,25,262,109
1400000US06001440331,06001440331,"Census Tract 4403.31, Alameda County, California",3362,231,1640,198,1722,287,3099,257,1575,193,1524,298,129,55,36,30,93,47,88,50,18,18,70,48,12,13,6,8,6,9,34,26,5,7,29,25
1400000US06001440332,06001440332,"Census Tract 4403.32, Alameda County, California",3590,218,3165,257,425,160,3375,232,3003,251,372,155,70,40,70,40,0,12,26,27,16,19,10,16,114,89,71,79,43,43,5,7,5,7,0,12
1400000US06001440333,06001440333,"Census Tract 4403.33, Alameda County, California",3026,280,2472,278,554,301,2807,231,2372,267,435,244,145,190,26,22,119,188,15,24,15,24,0,12,0,12,0,12,0,12,59,70,59,70,0,12
1400000US06001440334,06001440334,"Census Tract 4403.34, Alameda County, California",4385,234,3427,354,958,353,4154,293,3291,381,863,373,147,117,77,73,70,94,14,21,0,12,14,21,0,12,0,12,0,12,70,82,59,80,11,19
1400000US06001440335,06001440335,"Census Tract 4403.35, Alameda County, California",6748,672,4836,701,1912,280,6228,743,4657,746,1571,284,225,186,121,146,104,114,178,124,54,63,124,107,30,37,0,17,30,37,87,89,4,42,83,79
1400000US06001440336,06001440336,"Census Tract 4403.36, Alameda County, California",4833,367,2783,541,2050,433,4333,386,2615,504,1718,482,327,153,72,61,255,143,75,57,29,27,46,47,19,22,19,22,0,12,79,67,48,58,31,30
1400000US06001441100,06001441100,"Census Tract 4411, Alameda County, California",4115,289,3288,280,827,259,3744,297,3202,267,542,195,231,204,34,38,197,203,106,86,41,62,65,60,23,37,0,12,23,37,11,16,11,16,0,12
1400000US06001441200,06001441200,"Census Tract 4412, Alameda County, California",6824,594,4257,556,2567,618,6282,603,4132,562,2150,637,194,144,21,32,173,142,237,163,73,76,164,148,99,79,31,41,68,83,12,19,0,17,12,19
1400000US06001441301,06001441301,"Census Tract 4413.01, Alameda County, California",3129,206,1743,253,1386,247,2371,249,1694,244,677,224,298,108,0,12,298,108,91,58,9,14,82,54,255,180,0,12,255,180,114,96,40,46,74,83
1400000US06001441302,06001441302,"Census Tract 4413.02, Alameda County, California",5680,281,3756,376,1924,366,5258,290,3587,373,1671,351,232,136,86,70,146,108,103,79,32,34,71,65,58,54,22,37,36,38,29,28,29,28,0,17
1400000US06001441401,06001441401,"Census Tract 4414.01, Alameda County, California",7970,672,5075,888,2895,788,7139,771,4589,844,2550,723,529,311,238,205,291,260,111,104,57,52,54,80,23,34,23,34,0,17,168,155,168,155,0,17
1400000US06001441402,06001441402,"Census Tract 4414.02, Alameda County, California",5320,335,3832,345,1488,299,4818,337,3537,329,1281,317,230,114,115,81,115,78,145,83,109,78,36,32,20,25,0,17,20,25,107,97,71,73,36,54
1400000US06001441501,06001441501,"Census Tract 4415.01, Alameda County, California",6394,318,5409,458,985,422,5943,363,5027,500,916,450,266,163,197,136,69,105,59,38,59,38,0,17,88,130,88,130,0,17,38,47,38,47,0,17
1400000US06001441503,06001441503,"Census Tract 4415.03, Alameda County, California",6605,212,4992,343,1613,274,5472,344,4592,352,880,276,291,134,93,72,198,115,468,234,150,97,318,210,105,121,22,34,83,116,269,125,135,69,134,101
1400000US06001441521,06001441521,"Census Tract 4415.21, Alameda County, California",6216,355,4445,544,1771,566,5707,346,4103,490,1604,537,155,88,95,80,60,71,97,79,52,49,45,60,87,78,25,30,62,73,170,109,170,109,0,17
1400000US06001441522,06001441522,"Census Tract 4415.22, Alameda County, California",5086,281,3960,387,1126,404,4737,332,3673,396,1064,389,231,113,190,109,41,54,78,87,57,80,21,32,16,31,16,31,0,17,24,37,24,37,0,17
1400000US06001441523,06001441523,"Census Tract 4415.23, Alameda County, California",4276,234,2080,368,2196,399,3671,259,1987,360,1684,379,177,97,30,34,147,93,119,106,19,29,100,104,65,65,11,17,54,61,244,150,33,42,211,149
1400000US06001441524,06001441524,"Census Tract 4415.24, Alameda County, California",4341,215,2691,372,1650,365,3547,351,2465,401,1082,319,397,255,74,79,323,248,227,131,152,99,75,82,79,87,0,12,79,87,91,77,0,12,91,77
1400000US06001441601,06001441601,"Census Tract 4416.01, Alameda County, California",4998,353,3909,485,1089,425,4577,411,3660,465,917,416,176,118,93,68,83,89,119,134,30,39,89,127,22,35,22,35,0,17,104,95,104,95,0,17
1400000US06001441602,06001441602,"Census Tract 4416.02, Alameda County, California",7957,622,4187,762,3770,767,7353,650,4100,762,3253,691,354,295,0,17,354,295,188,153,87,110,101,101,0,17,0,17,0,17,62,55,0,17,62,55
1400000US06001441700,06001441700,"Census Tract 4417, Alameda County, California",7884,585,4792,612,3092,749,7019,645,4223,558,2796,736,347,212,152,134,195,166,235,158,179,134,56,88,141,190,127,187,14,21,142,120,111,114,31,36
1400000US06001441800,06001441800,"Census Tract 4418, Alameda County, California",7574,471,4358,486,3216,664,6910,521,3958,477,2952,635,512,369,293,228,219,280,78,54,63,49,15,23,57,63,27,42,30,47,17,28,17,28,0,17
1400000US06001441921,06001441921,"Census Tract 4419.21, Alameda County, California",3847,394,1713,402,2134,407,3373,427,1635,398,1738,424,76,51,21,24,55,45,268,159,42,44,226,159,102,88,0,12,102,88,28,29,15,23,13,17
1400000US06001441923,06001441923,"Census Tract 4419.23, Alameda County, California",6044,427,458,219,5586,483,4764,530,380,212,4384,548,609,337,25,44,584,332,100,101,53,82,47,59,176,124,0,17,176,124,395,247,0,17,395,247
1400000US06001441924,06001441924,"Census Tract 4419.24, Alameda County, California",7942,631,4557,581,3385,719,6913,706,4263,552,2650,743,294,187,117,133,177,128,199,126,116,89,83,90,208,125,26,31,182,121,328,176,35,38,293,177
1400000US06001441925,06001441925,"Census Tract 4419.25, Alameda County, California",6711,468,1169,404,5542,588,4083,518,1013,379,3070,568,1101,379,87,81,1014,387,462,231,17,28,445,229,418,274,0,17,418,274,647,244,52,71,595,237
1400000US06001441926,06001441926,"Census Tract 4419.26, Alameda County, California",4390,284,976,299,3414,354,3673,321,885,262,2788,369,321,163,11,17,310,162,131,86,28,33,103,80,43,57,0,12,43,57,222,120,52,63,170,102
1400000US06001441927,06001441927,"Census Tract 4419.27, Alameda County, California",4450,339,1150,204,3300,382,3237,350,1000,211,2237,367,411,185,113,83,298,168,379,191,37,44,342,185,195,149,0,12,195,149,228,133,0,12,228,133
1400000US06001442000,06001442000,"Census Tract 4420, Alameda County, California",3233,208,2950,249,283,178,3061,223,2778,268,283,178,80,75,80,75,0,12,63,47,63,47,0,12,17,24,17,24,0,12,12,22,12,22,0,12
1400000US06001442100,06001442100,"Census Tract 4421, Alameda County, California",5186,324,4619,368,567,213,4812,300,4381,322,431,193,205,128,106,86,99,91,9,15,9,15,0,17,80,65,53,55,27,40,80,67,70,64,10,16
1400000US06001442200,06001442200,"Census Tract 4422, Alameda County, California",7066,314,6280,432,786,365,6663,319,6004,421,659,327,300,164,173,140,127,134,78,63,78,63,0,17,0,17,0,17,0,17,25,42,25,42,0,17
1400000US06001442301,06001442301,"Census Tract 4423.01, Alameda County, California",4870,262,2850,362,2020,303,4442,362,2813,368,1629,312,184,104,25,26,159,102,176,165,0,12,176,165,26,30,12,19,14,23,42,47,0,12,42,47
1400000US06001442302,06001442302,"Census Tract 4423.02, Alameda County, California",5974,429,2156,404,3818,409,5261,447,1958,383,3303,414,311,138,114,84,197,113,162,115,23,28,139,111,92,57,51,57,41,47,148,96,10,16,138,94
1400000US06001442400,06001442400,"Census Tract 4424, Alameda County, California",6411,473,4303,424,2108,513,5894,537,4134,447,1760,546,354,169,131,112,223,113,93,66,38,36,55,54,9,14,0,17,9,14,61,71,0,17,61,71
1400000US06001442500,06001442500,"Census Tract 4425, Alameda County, California",7366,538,4089,813,3277,981,6605,701,4018,816,2587,931,592,484,40,49,552,487,40,44,20,31,20,32,21,33,0,17,21,33,108,120,11,19,97,119
1400000US06001442601,06001442601,"Census Tract 4426.01, Alameda County, California",3959,257,2666,349,1293,412,3820,257,2555,335,1265,414,65,51,50,46,15,22,48,37,35,33,13,20,14,21,14,21,0,12,12,18,12,18,0,12
1400000US06001442602,06001442602,"Census Tract 4426.02, Alameda County, California",4939,341,2692,415,2247,503,4697,360,2602,414,2095,479,172,137,57,48,115,129,48,51,11,18,37,46,9,15,9,15,0,12,13,21,13,21,0,12
1400000US06001442700,06001442700,"Census Tract 4427, Alameda County, California",2985,207,2104,271,881,302,2668,214,1966,263,702,262,207,154,77,73,130,135,48,49,8,12,40,48,32,38,32,38,0,12,30,31,21,29,9,15
1400000US06001442800,06001442800,"Census Tract 4428, Alameda County, California",2876,307,2180,303,696,261,2560,336,2057,294,503,238,153,77,60,39,93,68,96,98,38,40,58,86,0,12,0,12,0,12,67,56,25,43,42,38
1400000US06001442900,06001442900,"Census Tract 4429, Alameda County, California",7824,505,5569,726,2255,675,7219,469,5311,694,1908,651,182,166,78,86,104,143,152,101,56,59,96,79,89,87,25,29,64,82,182,129,99,80,83,99
1400000US06001443001,06001443001,"Census Tract 4430.01, Alameda County, California",2797,156,1746,286,1051,289,2736,153,1715,281,1021,283,51,39,25,28,26,29,6,9,6,9,0,12,0,12,0,12,0,12,4,6,0,12,4,6
1400000US06001443002,06001443002,"Census Tract 4430.02, Alameda County, California",6736,338,4520,574,2216,548,6156,393,4270,566,1886,518,441,233,209,114,232,212,17,27,17,27,0,17,41,50,0,17,41,50,81,92,24,26,57,89
1400000US06001443102,06001443102,"Census Tract 4431.02, Alameda County, California",4759,211,4089,298,670,266,4453,231,3935,297,518,242,100,98,20,32,80,92,104,76,70,54,34,54,32,39,32,39,0,12,70,70,32,34,38,62
1400000US06001443103,06001443103,"Census Tract 4431.03, Alameda County, California",3882,225,3484,309,398,270,3714,255,3380,316,334,266,5,12,5,12,0,12,30,34,25,32,5,9,72,82,13,19,59,78,61,51,61,51,0,12
1400000US06001443104,06001443104,"Census Tract 4431.04, Alameda County, California",5447,263,3558,357,1889,390,4636,319,3305,330,1331,332,342,184,105,75,237,165,177,133,42,54,135,120,161,150,8,13,153,150,131,141,98,134,33,42
1400000US06001443105,06001443105,"Census Tract 4431.05, Alameda County, California",4448,218,4110,296,338,184,4294,207,3956,293,338,184,64,72,64,72,0,12,35,36,35,36,0,12,25,30,25,30,0,12,30,43,30,43,0,12
1400000US06001443200,06001443200,"Census Tract 4432, Alameda County, California",3935,221,3851,206,84,93,3454,292,3434,288,20,32,141,114,107,97,34,58,247,150,240,150,7,11,0,12,0,12,0,12,93,49,70,46,23,26
1400000US06001443301,06001443301,"Census Tract 4433.01, Alameda County, California",4154,204,3355,295,799,315,3884,243,3196,284,688,302,69,71,38,53,31,50,169,103,89,65,80,79,9,14,9,14,0,12,23,35,23,35,0,12
1400000US06001443321,06001443321,"Census Tract 4433.21, Alameda County, California",3421,262,1438,308,1983,367,2975,279,1238,278,1737,385,261,137,124,77,137,114,134,79,38,41,96,58,13,19,0,12,13,19,38,49,38,49,0,12
1400000US06001443322,06001443322,"Census Tract 4433.22, Alameda County, California",3168,209,2777,189,391,161,2906,245,2641,208,265,131,78,40,63,36,15,21,80,55,52,39,28,40,93,96,10,17,83,94,11,16,11,16,0,12
1400000US06001444100,06001444100,"Census Tract 4441, Alameda County, California",7735,389,6809,598,926,430,7256,437,6423,618,833,407,260,190,210,184,50,56,170,87,142,81,28,45,49,65,34,59,15,25,0,17,0,17,0,17
1400000US06001444200,06001444200,"Census Tract 4442, Alameda County, California",6896,445,5326,470,1570,629,6257,493,5104,484,1153,572,444,271,124,72,320,259,167,106,89,84,78,57,9,15,9,15,0,17,19,29,0,17,19,29
1400000US06001444301,06001444301,"Census Tract 4443.01, Alameda County, California",4150,287,2664,388,1486,403,3657,427,2318,373,1339,395,69,49,49,40,20,29,399,265,284,252,115,92,0,12,0,12,0,12,25,25,13,19,12,17
1400000US06001444302,06001444302,"Census Tract 4443.02, Alameda County, California",4400,274,2358,331,2042,344,4178,295,2236,330,1942,336,188,126,102,89,86,137,28,27,14,16,14,22,0,12,0,12,0,12,6,9,6,9,0,12
1400000US06001444400,06001444400,"Census Tract 4444, Alameda County, California",4893,380,2693,402,2200,473,4422,416,2515,414,1907,465,359,173,109,86,250,148,107,58,64,48,43,39,5,10,5,10,0,12,0,12,0,12,0,12
1400000US06001444500,06001444500,"Census Tract 4445, Alameda County, California",7223,422,3203,505,4020,439,6324,517,2997,489,3327,499,452,240,115,92,337,224,289,171,65,53,224,163,152,120,20,29,132,117,6,10,6,10,0,17
1400000US06001444601,06001444601,"Census Tract 4446.01, Alameda County, California",5418,380,4679,457,739,293,4946,353,4380,416,566,279,319,167,153,98,166,147,129,95,122,95,7,13,11,19,11,19,0,17,13,21,13,21,0,17
1400000US06001444602,06001444602,"Census Tract 4446.02, Alameda County, California",4311,338,2967,430,1344,378,3989,372,2773,431,1216,366,190,115,108,73,82,90,38,26,38,26,0,12,41,37,26,26,15,25,53,61,22,38,31,47
1400000US06001450101,06001450101,"Census Tract 4501.01, Alameda County, California",5161,419,1978,336,3183,483,3756,483,1656,340,2100,494,544,321,167,122,377,288,479,186,43,49,436,189,185,105,0,17,185,105,197,142,112,98,85,98
1400000US06001450102,06001450102,"Census Tract 4501.02, Alameda County, California",4080,209,2854,222,1226,256,3465,236,2670,224,795,226,281,124,46,50,235,120,108,99,99,98,9,15,173,150,0,17,173,150,53,64,39,59,14,21
1400000US06001450200,06001450200,"Census Tract 4502, Alameda County, California",6097,342,2461,425,3636,471,4561,422,2080,383,2481,505,825,237,248,186,577,185,498,222,52,61,446,226,187,113,55,72,132,90,26,41,26,41,0,17
1400000US06001450300,06001450300,"Census Tract 4503, Alameda County, California",5127,289,3505,427,1622,391,4583,327,3210,398,1373,394,99,93,81,84,18,19,326,166,191,153,135,101,109,68,21,31,88,68,10,14,2,7,8,12
1400000US06001450400,06001450400,"Census Tract 4504, Alameda County, California",5802,334,4477,732,1325,641,5230,394,4260,706,970,582,289,257,83,94,206,236,196,148,86,85,110,117,29,36,29,36,0,17,58,71,19,31,39,64
1400000US06001450501,06001450501,"Census Tract 4505.01, Alameda County, California",3266,160,2329,213,937,198,2749,205,2112,206,637,208,225,126,94,65,131,100,284,162,123,88,161,139,8,12,0,12,8,12,0,12,0,12,0,12
1400000US06001450502,06001450502,"Census Tract 4505.02, Alameda County, California",5443,303,4745,390,698,290,4667,358,4123,394,544,261,232,139,188,125,44,50,385,209,275,147,110,149,107,98,107,98,0,17,52,50,52,50,0,17
1400000US06001450601,06001450601,"Census Tract 4506.01, Alameda County, California",3670,280,3223,345,447,176,3165,311,2819,361,346,161,176,87,100,64,76,64,99,57,74,41,25,38,95,58,95,58,0,12,135,140,135,140,0,12
1400000US06001450602,06001450602,"Census Tract 4506.02, Alameda County, California",9840,549,7547,688,2293,653,8648,599,7005,675,1643,612,586,324,295,171,291,275,336,168,138,108,198,158,89,95,18,32,71,88,181,165,91,139,90,94
1400000US06001450603,06001450603,"Census Tract 4506.03, Alameda County, California",5208,217,4259,324,949,285,4805,231,4127,325,678,249,269,162,45,34,224,157,0,17,0,17,0,17,58,71,11,18,47,68,76,68,76,68,0,17
1400000US06001450604,06001450604,"Census Tract 4506.04, Alameda County, California",5423,275,4208,334,1215,338,4838,262,3980,335,858,299,298,149,151,104,147,105,204,142,42,56,162,114,23,27,10,15,13,21,60,51,25,28,35,41
1400000US06001450605,06001450605,"Census Tract 4506.05, Alameda County, California",3893,207,3039,258,854,250,3329,245,2776,248,553,182,196,123,131,111,65,70,123,86,67,51,56,70,63,67,26,30,37,59,182,131,39,47,143,125
1400000US06001450606,06001450606,"Census Tract 4506.06, Alameda County, California",6188,257,5451,363,737,249,5719,263,5242,337,477,223,33,30,22,24,11,18,298,120,130,65,168,104,82,86,35,58,47,64,56,56,22,34,34,45
1400000US06001450607,06001450607,"Census Tract 4506.07, Alameda County, California",5645,362,2671,329,2974,371,4646,332,2519,299,2127,380,600,340,44,47,556,335,211,152,28,46,183,145,188,169,80,98,108,131,0,17,0,17,0,17
1400000US06001450701,06001450701,"Census Tract 4507.01, Alameda County, California",8727,440,7751,493,976,292,7875,565,7160,548,715,241,596,354,455,283,141,200,34,40,34,40,0,17,110,87,62,50,48,71,112,119,40,44,72,115
1400000US06001450741,06001450741,"Census Tract 4507.41, Alameda County, California",5179,312,3186,331,1993,318,4620,319,3077,345,1543,372,292,236,56,45,236,237,153,111,40,63,113,93,74,96,13,20,61,95,40,63,0,17,40,63
1400000US06001450742,06001450742,"Census Tract 4507.42, Alameda County, California",4893,241,3952,277,941,259,4519,258,3830,292,689,227,126,95,68,65,58,71,109,91,34,40,75,77,24,35,0,12,24,35,115,98,20,31,95,93
1400000US06001450743,06001450743,"Census Tract 4507.43, Alameda County, California",6472,571,2228,356,4244,617,4428,459,2038,321,2390,494,1086,412,63,64,1023,420,324,166,52,45,272,172,273,158,17,26,256,159,361,239,58,68,303,227
1400000US06001450744,06001450744,"Census Tract 4507.44, Alameda County, California",5892,370,3848,391,2044,506,5178,370,3568,387,1610,400,410,252,163,109,247,252,228,212,41,40,187,209,0,17,0,17,0,17,76,85,76,85,0,17
1400000US06001450745,06001450745,"Census Tract 4507.45, Alameda County, California",6102,339,4552,491,1550,438,5634,366,4310,479,1324,423,260,199,203,193,57,63,93,84,35,38,58,74,115,115,4,10,111,118,0,17,0,17,0,17
1400000US06001450746,06001450746,"Census Tract 4507.46, Alameda County, California",3583,160,2870,283,713,308,3261,182,2727,294,534,267,126,114,80,83,46,72,116,62,63,64,53,38,80,97,0,12,80,97,0,12,0,12,0,12
1400000US06001450750,06001450750,"Census Tract 4507.50, Alameda County, California",4745,296,2186,277,2559,370,3295,371,1868,280,1427,354,521,181,157,115,364,167,457,207,117,87,340,189,302,164,12,19,290,163,170,152,32,38,138,147
1400000US06001450751,06001450751,"Census Tract 4507.51, Alameda County, California",8854,506,7950,571,904,287,6978,506,6385,530,593,207,1041,464,833,431,208,161,396,197,354,194,42,63,179,108,118,94,61,56,260,119,260,119,0,17
1400000US06001450752,06001450752,"Census Tract 4507.52, Alameda County, California",5756,422,5063,347,693,346,5439,430,4839,348,600,346,142,113,110,94,32,52,85,103,24,29,61,100,39,48,39,48,0,17,51,44,51,44,0,17
1400000US06001451101,06001451101,"Census Tract 4511.01, Alameda County, California",7396,426,6188,545,1208,434,6795,438,5882,537,913,391,120,101,116,101,4,7,319,200,82,68,237,183,142,148,88,132,54,63,20,32,20,32,0,17
1400000US06001451102,06001451102,"Census Tract 4511.02, Alameda County, California",4124,180,3981,185,143,156,3769,228,3687,234,82,120,161,121,161,121,0,12,60,68,60,68,0,12,122,123,61,79,61,97,12,18,12,18,0,12
1400000US06001451201,06001451201,"Census Tract 4512.01, Alameda County, California",7197,354,5219,411,1978,491,6389,408,4899,415,1490,437,503,339,86,67,417,337,269,218,198,214,71,69,36,40,36,40,0,17,0,17,0,17,0,17
1400000US06001451202,06001451202,"Census Tract 4512.02, Alameda County, California",4595,312,4237,362,358,183,4172,302,3835,346,337,183,197,153,176,151,21,33,182,159,182,159,0,12,30,34,30,34,0,12,14,22,14,22,0,12
1400000US06001451300,06001451300,"Census Tract 4513, Alameda County, California",6749,472,5470,545,1279,453,6337,490,5333,543,1004,400,276,294,72,65,204,286,116,89,45,53,71,67,20,33,20,33,0,17,0,17,0,17,0,17
1400000US06001451401,06001451401,"Census Tract 4514.01, Alameda County, California",6101,370,3751,471,2350,579,5211,493,3407,501,1804,546,421,233,153,150,268,185,353,245,113,130,240,219,116,111,78,100,38,44,0,17,0,17,0,17
1400000US06001451403,06001451403,"Census Tract 4514.03, Alameda County, California",2182,148,1678,222,504,211,1898,138,1585,209,313,142,199,101,74,60,125,88,34,27,9,10,25,25,10,11,10,11,0,12,41,58,0,12,41,58
1400000US06001451404,06001451404,"Census Tract 4514.04, Alameda County, California",6309,536,2702,641,3607,558,5698,532,2372,629,3326,581,508,353,309,290,199,191,55,70,21,43,34,56,28,33,0,17,28,33,20,35,0,17,20,35
1400000US06001451501,06001451501,"Census Tract 4515.01, Alameda County, California",4850,369,3739,376,1111,263,4525,414,3668,370,857,266,271,201,62,45,209,200,54,52,9,15,45,50,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001451503,06001451503,"Census Tract 4515.03, Alameda County, California",6040,437,4159,528,1881,587,5227,503,3613,534,1614,546,683,284,481,277,202,170,72,89,24,38,48,65,18,30,18,30,0,17,40,42,23,34,17,27
