FIPS,TotalPop,County,EnviroScore,EnviroPerc,SB535,Ozone,PM2.5,Diesel,Tox_Release,Traffic,Asthma,LowBirthWeight,Poverty,Hispanic,NHWhite,Black,Asian,Other
6037265304,3570,Los Angeles,23.31176376,45.88220457,No,0.046178296,12.05,38.73,1309.135434,NA,13.51,NA,87.3,14.8,45.2,2.1,32.9,4.9
6037265305,4082,Los Angeles,20.2293864,38.90780679,No,0.046178296,12.05,38.73,1334.576034,2757.03,10.13,3.41,66.6,8.9,51.6,2.5,31.8,5.1
6037265410,1576,Los Angeles,15.85617586,27.45617354,No,0.046178296,11.63,38.73,1246.851044,3540.98,14.77,6.14,19.1,6.4,77.2,5.5,6.9,4
6037265420,1811,Los Angeles,8.601996201,9.988649262,No,0.046178296,11.63,38.73,1267.576324,2992.38,11.31,2.65,14.1,4.2,77.9,1.7,12.7,3.5
6037265510,4234,Los Angeles,29.84685931,59.09950813,No,0.046178296,12.05,38.73,1396.439342,2434.71,13.51,5.91,45,7,47.9,2.1,38.5,4.5
6037265520,4561,Los Angeles,19.46200905,36.91512171,No,0.046178296,12.05,38.73,1402.889538,2578.44,11.01,4.68,20.9,5.7,69.3,2.1,18,5
6037265601,2890,Los Angeles,13.57762698,21.44028251,No,0.046178296,12.05,38.73,1431.824645,794.41,12.91,3.32,19.1,5.8,74.7,0.9,13.3,5.4
6037265602,3042,Los Angeles,15.77488441,27.20393492,No,0.046178296,12.05,38.73,1414.839521,2541.26,13.51,2.07,20.3,4.3,80,1.3,9.6,4.7
6037265700,4720,Los Angeles,20.83004138,40.34556691,No,0.046178296,12.05,26.83651189,1442.368359,1175.26,12.55,5.62,15.4,4.4,81.8,1.9,7.6,4.2
6037267100,6087,Los Angeles,20.06185235,38.40332955,No,0.046178296,12.05,27.42494294,1481.465514,1104.02,17.78,5.13,22.2,6.1,73.5,2.3,13.4,4.8
6037267200,5927,Los Angeles,25.12438899,50.15764914,No,0.046178296,12.05,38.20049444,1449.836873,2565.92,17.7,5.07,19.1,7.6,67.6,1.8,17.5,5.5
6037267300,3680,Los Angeles,37.0576717,71.81233447,No,0.046178296,12.05,38.36237889,1382.660897,4615.43,19.33,7.63,39.1,19.9,42.4,4.4,28.3,5.1
6037267402,4580,Los Angeles,18.75415214,35.09900366,No,0.046178296,12.05,33.34793002,1292.556841,1380.68,19.62,2.93,23.6,13.4,64.4,2.9,14.5,4.8
6037267403,3011,Los Angeles,31.78937976,62.70652037,No,0.046178296,12.05,38.73,1339.201845,1628.41,19.33,4.84,34.6,13.3,62.5,1.8,17.4,5.1
6037267404,2806,Los Angeles,23.26856694,45.78130912,No,0.046178296,12.05,38.64978448,1317.694781,1632.36,11.22,4,32.2,11,63.6,2.6,18.5,4.3
6037267501,5379,Los Angeles,30.9429244,61.23092445,No,0.046178296,12.05,31.88764943,1358.288924,1521.54,19.33,4.18,45.7,32.7,40.7,2.5,20.2,3.9
6037267502,3243,Los Angeles,25.78009736,51.34317064,No,0.046178296,12.05,29.39,1327.388204,1349.2,19.39,3.33,28,22.5,50.9,2.6,19.5,4.6
6037267600,2549,Los Angeles,28.82059401,57.49779291,No,0.046178296,12.05,29.39,1399.252247,1899.1,19.57,5.03,30.5,23.4,43.5,2.3,26.2,4.6
6037267700,2990,Los Angeles,31.49687476,62.21465506,No,0.046178296,12.05,30.78587708,1437.48403,4248.62,17.49,6.79,24.3,18.7,40.8,2.3,33.5,4.6
6037267800,2917,Los Angeles,20.8943371,40.49691008,No,0.046178296,12.05,31.6229984,1508.270978,2431.89,21.49,5.42,15.1,8.7,66.7,1.8,16.7,6.2
6037267901,2428,Los Angeles,22.47614533,44.1417581,No,0.046178296,12.05,22.77,1506.195702,1280.69,8.87,6.93,22.8,3.6,82.8,0.9,10.4,2.2
6037267902,3375,Los Angeles,13.3488047,20.96102913,No,0.046178296,12.05,22.9313308,1523.619672,1564.74,16.88,4.5,18.6,5.7,77.1,2,10.8,4.4
6037269000,5138,Los Angeles,12.37109222,18.60259806,No,0.046178296,12.05,28.01029846,1605.352394,1827.42,18.34,3.18,10.4,8.4,77.1,3.1,7.7,3.6
6037269100,4359,Los Angeles,19.85661499,37.93668811,No,0.047908481,12.05,22.77,1618.037108,1170.95,26.32,4.24,15.9,4.3,86.1,1.8,3.9,3.8
6037269300,3885,Los Angeles,9.656654922,12.5362593,No,0.046178296,12.05,28.35164934,1577.424552,1781.93,23.19,2.86,11.5,6.9,79.2,1.1,9.1,3.7
6037269500,4043,Los Angeles,11.68279387,16.68558456,No,0.046178296,12.05,25.44775823,1654.39523,1038.27,27.03,4.15,7.1,3.9,86.3,1.5,5.6,2.7
6037269601,3413,Los Angeles,44.68909084,82.40635641,Yes,0.046178296,12.05,27.60144088,1766.276979,2736.09,25.64,6.88,51.4,64.2,8.8,20.6,3.1,3.2
6037269602,3252,Los Angeles,32.97576821,64.83793669,No,0.046178296,12.05,24.61008237,1734.850786,1723.22,25.61,6.25,45.6,53.5,24,15.1,4.9,2.4
6037269700,4085,Los Angeles,44.84114159,82.60814731,Yes,0.046178296,12.05,31.47373871,1730.631886,3309.84,39.79,7.01,28.3,36.1,35.6,12.6,11.3,4.5
6037269800,3458,Los Angeles,30.65114731,60.76428301,No,0.046178296,12.05,33.28,1674.00242,3049.47,37.85,4.53,34.3,26,38.5,11.1,19.7,4.7
6037269903,3650,Los Angeles,28.93161789,57.69958381,No,0.046178296,12.05,33.28,1715.056661,1100.63,39.08,4.19,29.9,29.3,32.1,10.4,24,4.3
6037269904,3902,Los Angeles,27.49097812,54.82406356,No,0.046178296,12.05,33.28,1654.784123,2544.25,39.79,4.74,38.5,21.6,40.8,11.3,21.6,4.7
6037269905,2423,Los Angeles,32.3263067,63.70286291,No,0.046178296,12.05,33.28,1720.433297,854.43,39.11,5.69,23.7,31,32.1,11.3,20.3,5.2
6037269906,2878,Los Angeles,30.04391518,59.57876151,No,0.046178296,12.05,33.28,1690.93138,983.29,39.79,5.09,27.9,23.2,39.2,10.1,23.4,4.1
6037269907,2761,Los Angeles,32.17689399,63.42540043,No,0.046178296,12.05,33.28,1676.315329,3264.88,39.79,6.9,31.4,23.9,37.4,12.1,21.5,5.1
6037270100,4412,Los Angeles,46.49488073,84.84045907,Yes,0.046178296,12.05,33.28,1710.243681,2178.29,39.75,8.5,34.5,20.6,40.1,10.7,23.4,5.1
6037270200,3761,Los Angeles,38.97932122,74.37255644,No,0.046178296,12.05,26.87723758,1798.928803,2570.23,34.06,3.5,40.6,58.7,20.2,9.8,8.2,3.1
6037270300,2364,Los Angeles,47.47340636,86.16471182,Yes,0.046178296,12.05,26.68166981,1864.288097,2398.71,40.33,8.33,25.3,34.9,14.9,38.2,7.4,4.4
6037271100,2449,Los Angeles,17.01942066,30.40736537,No,0.046178296,12.05,31.60404251,1549.548949,3612.09,23.45,2.12,25.6,19.1,53.7,2.5,19.4,5.2
6037271200,2525,Los Angeles,33.4725339,65.83427923,No,0.046178296,12.05,29.39,1463.856071,3398.38,24.17,6.47,35.9,33,33.1,3.8,26.9,3.2
6037271300,4506,Los Angeles,18.51008333,34.50624291,No,0.046178296,12.05,29.39,1503.530609,2847.26,18.75,3.99,25.8,19.2,52.9,2.5,20.6,4.9
6037271400,3391,Los Angeles,16.32805245,28.60385925,No,0.046178296,12.05,29.2957147,1547.405302,936.15,30.19,5.29,14.9,13.2,69.7,0.9,11.9,4.4
6037271500,2937,Los Angeles,10.6175948,14.47849666,No,0.046178296,12.05,29.39,1565.894452,1276.77,29.63,2.44,14.9,11.2,67.1,1.8,15.4,4.5
6037271600,4475,Los Angeles,17.97124035,33.05587085,No,0.046178296,12.05,30.05904761,1586.028269,3891.69,19.03,3.95,33.2,10.1,48.8,2.1,34.8,4.2
6037271701,5850,Los Angeles,21.4408877,41.94728213,No,0.046178296,12.05,33.27900652,1631.546351,2806.65,36.23,4.47,19.5,13.7,51.7,4.7,25.2,4.7
6037271702,4134,Los Angeles,19.44624439,36.87728591,No,0.046178296,12.05,32.22242065,1604.113306,4378.68,31.62,3.04,29.1,13.8,41,4.2,36.9,4.1
6037271801,3635,Los Angeles,30.35301987,60.20935805,No,0.046178296,12.05,33.28,1698.755635,3408.01,31.43,5.69,37.8,33.9,33.1,5,23.6,4.3
6037271802,5911,Los Angeles,25.29847833,50.39727582,No,0.046178296,12.05,33.28,1709.683462,1019.86,39.79,3.47,41.5,25.4,36.2,8.2,25.7,4.6
6037271901,3087,Los Angeles,28.13529297,56.24921175,No,0.046178296,12.05,33.04526491,1674.54763,3418.13,27.62,5.75,34.6,28.2,44.2,7.1,16.7,3.9
6037271902,3877,Los Angeles,18.43873561,34.32967587,No,0.046178296,12.05,29.87672449,1641.161801,1064.37,34.35,3.44,33.2,23.9,56,3.2,12.5,4.4
6037272100,4354,Los Angeles,13.40783129,21.09976037,No,0.046178296,12.05,28.08754787,1615.317462,877.93,34.35,2.43,22,24.4,60.8,1.7,8.8,4.3
6037272201,2411,Los Angeles,21.78655883,42.6283264,No,0.046178296,12.05,27.49,1680.980259,917.91,34.35,4.17,41.7,38,44,4.4,10.2,3.4
6037272202,3378,Los Angeles,27.29185813,54.42048178,No,0.046178296,12.05,27.49,1679.244254,904.25,34.35,2.85,45.9,43.4,39.2,3.9,9.3,4.2
6037272301,2941,Los Angeles,27.91153638,55.76995838,No,0.046178296,12.05,31.40624082,1738.451868,900.52,34.35,5.15,22.4,31,48.4,4.9,11.9,3.9
6037272302,4074,Los Angeles,23.98076728,47.62265103,No,0.046178296,12.05,28.56190706,1716.756307,1015.25,34.35,2.87,37.9,50.1,33.9,4.6,8.8,2.7
6037273100,2197,Los Angeles,20.91341328,40.53474587,No,0.046178296,12.05,27.90579863,1537.45416,1088.53,27.72,6.47,10.7,22.2,66.5,2.1,6.1,3.1
6037273200,3711,Los Angeles,30.27719476,59.9823433,No,0.046178296,12.05,27.27805362,1548.15195,1296.4,33.7,4.9,31.4,34.5,47.7,11.9,2.4,3.5
6037273300,3695,Los Angeles,22.08191396,43.13280363,No,0.046178296,12.05,16.54847295,1532.491273,892.37,32.86,3.62,36.8,32.8,49.5,10.3,3.3,4
6037273402,3172,Los Angeles,18.22697088,33.83781057,No,0.046178296,12.05,2.358681,1493.439547,910.03,33.6,2.92,24.6,9.8,77.6,3.5,4.7,4.3
6037273502,2884,Los Angeles,21.90187711,42.84272922,No,0.046178296,12.05,25.64487504,1578.245205,612.75,33.94,3.17,24.7,9.5,78,3.2,4.4,4.9
6037273600,2413,Los Angeles,20.03299144,38.35288183,No,0.046178296,12.05,27.49,1622.579813,1011.47,33.94,2.68,17.5,17.1,71.6,3.4,3.8,4.1
6037273700,2801,Los Angeles,18.76664768,35.12422752,No,0.046178296,12.05,27.49,1609.521039,1134.16,29.74,2.7,15.5,23.6,65.9,1.7,4.6,4.2
6037273800,3107,Los Angeles,21.68399983,42.4265355,No,0.046178296,12.05,27.49,1662.769426,812.25,29.71,3.98,20,19.4,67,2.8,6.8,4.1
6037273902,4227,Los Angeles,22.66634477,44.43183251,No,0.046178296,12.05,27.49,1652.29808,702.92,27.83,4.41,17.7,9.1,79.9,3,4.6,3.5
6037274100,4418,Los Angeles,20.65694948,40.00504477,No,0.046178296,12.05,27.49,1726.059517,1315.51,28.3,4.36,28.4,9.7,67.1,4.9,13.9,4.4
6037274202,4337,Los Angeles,19.09542642,36.00706268,No,0.046178296,12.05,23.19239878,1787.720166,617.47,30.17,4.43,18.6,6.3,82.1,3.5,5,3.1
6037275101,1177,Los Angeles,23.78475377,47.09294993,No,0.046178296,12.05,28.85,1909.825639,5104.46,42.51,4.05,16.7,28.1,41.6,7.3,18.2,4.8
6037275102,4226,Los Angeles,31.11044899,61.45793921,No,0.046178296,12.05,28.85,1883.824128,4230.96,37.72,4.05,48,67.1,19.8,2.3,8.6,2.2
6037275200,3887,Los Angeles,31.75706565,62.64346071,No,0.046178296,12.05,28.85,1821.866508,969.26,34.35,4.76,43.6,49.4,30.9,5,11.4,3.2
6037275302,4775,Los Angeles,29.55043795,58.60764283,No,0.046178296,12.05,27.69700273,1833.309848,1184.45,22.06,6.17,23.6,14.1,64.1,4.6,12.9,4.4
6037275311,4993,Los Angeles,20.98214747,40.74914869,No,0.046178296,12.05,28.71347551,1852.070842,1153.65,34.35,3.5,24.7,28,43.5,3.2,21.2,4
6037275400,3349,Los Angeles,22.2072335,43.42287804,No,0.046178296,12.05,27.49,1738.827567,1714.61,20.98,6.18,15.8,20.1,58,3.4,13.9,4.7
6037275500,5207,Los Angeles,33.29767609,65.39286165,No,0.046178296,12.05,28.85,1907.083632,920.23,37.78,4.04,61.3,71,13,6.2,8.1,1.7
6037275602,6470,Los Angeles,20.10058663,38.52944886,No,0.046178296,12.05,29.43488999,2018.827206,890.64,14.32,4.3,20.2,11.4,49.6,11,22.7,5.4
6037275603,2711,Los Angeles,36.14473141,70.23584311,No,0.046178296,12.05,28.85,2025.655344,1781.42,34.65,5.59,23.4,34.9,34.9,3.8,22.2,4.3
6037276000,5396,Los Angeles,23.14504752,45.50384664,No,0.046178296,12.05,32.72254218,2311.423236,2494.73,39.1,5.21,5.6,17.5,63.6,3.5,10.7,4.6
6037276100,5592,Los Angeles,28.76746786,57.35906167,No,0.046178296,12.05,20.28301025,2334.76239,2531.58,39.5,4.7,32.5,14.4,20.1,49.4,11.3,4.8
6037276400,4009,Los Angeles,17.38433174,31.36587212,No,0.046178296,12.05,36.57607362,2223.72504,630.78,39.1,3.01,20.2,11.6,70.8,2.6,11,4.1
6037276500,5063,Los Angeles,22.46137082,44.07869845,No,0.046178296,12.05,37.8636945,2130.804038,749.68,39.1,2.4,18.9,18.4,60.5,4.7,10.2,6.2
6037276601,3838,Los Angeles,15.33775431,25.91751797,No,0.046178296,12.05,20.9841417,2055.722886,803.76,20.98,2.16,19.2,11.7,65.7,4.9,13.3,4.4
6037276603,5252,Los Angeles,18.12750837,33.5225123,No,0.044311971,12.05,11.46,2145.306519,386.87,21.61,4.77,19.3,10.6,66.1,6,12,5.3
6037276604,3983,Los Angeles,12.95305972,19.91423887,No,0.046178296,12.05,36.38432566,2208.773928,582.32,25.38,2.86,28.9,14.8,56.5,9.4,14.1,5.2
6037277000,5395,Los Angeles,19.37333862,36.76377853,No,0.046178296,12.05,32.54164636,2238.735971,1448.81,39.1,3.09,10.6,14,66.2,3.3,11.7,4.9
6037277100,3004,Los Angeles,30.15662377,59.76794047,No,0.046178296,12.05,34.19431171,2415.432168,2244.82,38.76,4.45,20.2,24.1,51.7,4.8,13.6,5.8
6037277200,2490,Los Angeles,42.0041946,78.76150839,Yes,0.046178296,12.05,38.92,2633.220851,799.62,39.1,7.85,29.2,30.8,20.5,32.2,10.3,6.2
6037277400,1533,Los Angeles,40.40057769,76.63009207,Yes,0.046178296,12.05,38.92,2779.753628,2067.61,26.93,8.43,46.7,22.9,8.2,53.9,11,4
6037278001,2458,Los Angeles,23.77302997,47.02989028,No,0.046178296,12.05,41.28478749,2404.179948,732.31,39.1,3.09,34.5,25.5,49.3,8.5,12.4,4.4
6037278102,3158,Los Angeles,20.36724734,39.23571699,No,0.046178296,12.05,12.64466703,1990.424743,874.41,21.62,7.73,10,8.9,78.1,4.3,5,3.7
6037291110,3510,Los Angeles,53.93640941,92.39500568,Yes,0.044311971,12.05,27.84,5246.261852,3309.97,69.17,6.28,56.1,42.1,0.8,54,0.7,2.5
6037291120,2210,Los Angeles,56.19574162,94.12284021,Yes,0.044311971,12.05,27.84,5867.419331,2920.44,47.62,8.22,61.1,66.3,1.9,28.6,2.6,0.5
6037291130,3582,Los Angeles,64.3337065,98.03253878,Yes,0.044311971,12.05,27.84,6327.438375,2924.53,66.08,6.35,40.7,64,4.8,18.6,11.1,1.5
6037291210,4967,Los Angeles,69.62133789,99.20544835,Yes,0.044311971,12.05,27.17307844,7007.6189,2498.31,70.23,6.18,53,62.6,5.6,13.5,16.5,1.7
6037291220,3353,Los Angeles,77.49776331,99.79820911,Yes,0.044311971,12.05,27.16,8937.64998,2467.25,66.49,6.54,53.4,65.1,4.5,11.5,17,1.8
6037291300,2601,Los Angeles,57.0358674,94.63992937,Yes,0.042298794,12.05,25.63353947,10738.5908,2462.83,60.47,7.61,19,24.4,16.5,6.4,48.3,4.6
6037292000,6543,Los Angeles,66.66721824,98.68835919,Yes,0.042298794,12.05,19.69867703,10548.6642,2511.49,59.49,5.95,56.7,59.7,11,13.2,14.2,1.9
6037293201,6629,Los Angeles,36.92097248,71.67360323,No,0.042298794,12.05,18.73680693,8380.258686,851.54,60.74,4.44,34.3,53.2,15.9,4.6,24,2.3
6037293202,6742,Los Angeles,43.5700951,80.96859629,Yes,0.042298794,11.63,19.23123171,7805.601485,718.41,60.73,5.44,64.8,69.7,6.7,6.3,15.2,2.1
6037293301,2805,Los Angeles,16.28239845,28.47773994,No,0.042298794,11.63,19.09728491,7739.10456,677.97,36.22,3.17,20.8,20.6,28,7.5,40.4,3.5
6037293302,4720,Los Angeles,29.76564219,59.01122462,No,0.042298794,11.21,19.16829415,7811.599181,765.07,38.08,4.94,39.3,44.7,24.3,5.7,22.8,2.6
6037293304,4178,Los Angeles,35.32310048,69.03770967,No,0.042298794,11.21,19.1035173,7697.980124,1063.34,41.26,4.81,44.3,63,15.2,7.1,12.3,2.5
6037293306,2189,Los Angeles,32.37443026,63.75331063,No,0.042298794,11.21,24.33220608,8690.753277,610.74,48.39,3.7,17.3,37.7,45,5,9.1,3.2
6037293307,2306,Los Angeles,41.46662429,78.10568798,Yes,0.042298794,11.21,19.31198348,7994.985087,1055.26,38.99,5.24,48.2,56,15.4,13.1,12.8,2.6
6037294110,4140,Los Angeles,40.10589967,76.21389835,Yes,0.042298794,11.21,26.12506889,10604.12593,845.52,53.39,4.76,42.9,86.3,6.4,1.2,5,1
6037294120,2370,Los Angeles,57.54093112,94.98045151,Yes,0.042298794,11.21,36.66,14172.59897,766.97,70.22,5.31,58,91.7,1.4,5.3,0.7,1
6037294200,4951,Los Angeles,40.30761079,76.49136083,Yes,0.042298794,11.21,20.01,10530.32047,980.53,66.68,3.55,41.3,87.7,6.5,0.9,3.2,1.7
6037294301,2448,Los Angeles,41.17297612,77.63904654,Yes,0.042298794,11.21,20.01,10033.95683,1266.03,63.92,4.48,31.2,81.7,8.9,1.3,6.8,1.2
6037294302,4754,Los Angeles,45.88008146,84.10896708,Yes,0.042298794,11.21,28.7013682,7509.279003,1594.16,70.22,2.81,56.7,87.9,6,1.9,3.1,1.1
6037294410,4579,Los Angeles,44.42521609,82.19195359,Yes,0.042298794,11.21,20.01,8483.011675,1424.73,44.56,5.58,54.7,40.9,13.5,23.9,18.4,3.2
6037294421,2950,Los Angeles,47.60289414,86.35389078,Yes,0.042298794,11.21,20.39874409,8249.535655,955.34,52.31,3.44,60.9,70.9,8.7,6.6,12,1.7
6037294510,4214,Los Angeles,47.49088473,86.20254761,Yes,0.042298794,11.21,20.16915198,8477.438561,1064.56,70.22,4.1,69.7,92.9,3.8,1.1,1.5,0.6
6037294520,3564,Los Angeles,43.30648015,80.51456678,Yes,0.042298794,11.21,20.01,8989.695653,1099.89,70.22,4.46,48.2,94.7,2.7,1,1.1,0.5
6037294610,4065,Los Angeles,51.01027335,89.78433598,Yes,0.042298794,11.21,30.87391353,9448.877769,1073.7,70.22,4.09,59.8,92.3,4.1,1.1,1.6,0.8
6037294620,4219,Los Angeles,62.1112712,97.0992559,Yes,0.042298794,11.21,36.66,10211.22489,949.48,70.22,5.04,56.6,95.5,1.5,1.7,0.9,0.4
6037294701,3019,Los Angeles,58.93275434,95.95157019,Yes,0.042298794,11.21,132.2284624,8270.027172,654.45,70.22,3.75,64.9,87.1,4.2,6.1,1.5,1.2
6037294810,3991,Los Angeles,54.69860916,93.00037836,Yes,0.042298794,11.21,49.53682525,7865.172554,802.19,70.22,4.35,78.5,93.2,1.6,2.2,2,1
6037294820,3579,Los Angeles,54.37792918,92.69769202,Yes,0.042298794,11.21,47.38021278,8010.09087,700.69,70.22,4.98,74.9,94.3,2.4,2,0.6,0.6
6037294830,3707,Los Angeles,61.94336524,97.0614201,Yes,0.042298794,11.21,49.83,8378.154679,435.19,70.22,5.89,69.2,90.1,3.1,3.9,1.3,1.7
6037294900,3265,Los Angeles,62.07539865,97.08664397,Yes,0.042298794,11.21,49.83,8089.268621,1215.43,70.22,5.28,72.5,88.6,3.6,4.6,2.5,0.8
6037295103,4875,Los Angeles,21.21743078,41.44280489,No,0.042298794,11.21,37.81449222,10394.59162,1069.13,37.24,4.33,11.5,21.7,61.3,3,10.4,3.6
6037296210,3019,Los Angeles,62.31470579,97.263211,Yes,0.042298794,11.21,50.71852994,6724.976346,743.12,84.98,7.41,64.3,83.2,6.3,7.1,1.4,2
6037296220,4307,Los Angeles,54.39635791,92.72291588,Yes,0.042298794,11.21,51.9,5925.161914,468.99,84.98,5.32,73.1,65.2,13,11.4,8.1,2.3
6037296300,4221,Los Angeles,26.61372465,53.13406483,No,0.042298794,11.21,36.5761726,6183.434135,982.18,31.06,5.74,19.9,35.1,41.2,6.3,13.3,4
6037296401,3191,Los Angeles,13.09456288,20.35565645,No,0.042298794,11.21,7.850998156,4948.287903,526.08,27.31,6.02,18.9,24.3,59.1,3.8,8.2,4.5
6037296402,3091,Los Angeles,20.88658336,40.47168622,No,0.042298794,11.21,34.19577169,5506.00169,667.5,40.39,3.69,23.5,52,38.2,2.9,3.4,3.5
6037296500,3910,Los Angeles,52.54254554,91.17164838,Yes,0.042298794,11.21,50.42137485,6158.941296,988.75,71.31,5.5,54.7,72.8,13.2,9.1,3.5,1.3
6037296600,5218,Los Angeles,53.70367357,92.18060285,Yes,0.042298794,11.21,51.9,5497.864932,1003.54,84.98,4.12,64.7,70.8,18,5.9,3.2,2.1
6037296901,4127,Los Angeles,44.18803688,81.88926725,Yes,0.042298794,11.21,51.9,4976.158743,881.31,84.98,5.25,41.3,60.4,24.4,6.4,5.1,3.7
6037296902,3851,Los Angeles,39.88603654,75.7850927,Yes,0.042298794,11.21,51.9,5071.803842,770.32,84.98,4.46,35.1,54,32.8,6.6,4.2,2.3
6037297000,5343,Los Angeles,16.47044925,28.98221718,No,0.042298794,11.21,20.98821646,4787.851002,427.11,55.76,4.36,16.9,28.7,60.9,2.8,3.9,3.7
6037297110,4679,Los Angeles,59.80930437,96.34254004,Yes,0.042298794,11.21,51.9,5380.045377,678.7,84.98,7.74,56.1,64.5,20.4,8.2,4.1,2.7
6037297120,3315,Los Angeles,47.32454128,85.83680161,Yes,0.042298794,11.21,51.9,5118.457419,470.43,84.98,4.36,47.1,69.5,18.4,5.5,4.5,2.2
6037297201,3475,Los Angeles,42.64870428,79.72001513,Yes,0.042298794,11.21,51.9,4938.996373,654.23,84.98,4.7,39.9,55.5,28.5,7.3,4.7,4
6037297202,3423,Los Angeles,33.27372982,65.35502585,No,0.042298794,11.21,51.9,4751.508081,633.99,84.98,5.45,30.3,37.6,50.3,3.7,4.2,4.2
6037297300,2374,Los Angeles,15.23908164,25.66527935,No,0.042298794,11.21,13.46228334,4273.307858,468.78,51.19,3.24,23.2,21.7,64.4,4.5,5.4,4
6037297400,3603,Los Angeles,18.55132824,34.60713835,No,0.042298794,11.21,7.8380784,4194.544594,443.14,37.25,7.35,14.6,15.3,75.2,1.9,4.4,3.2
6037297500,5163,Los Angeles,24.58034591,49.08563501,No,0.042298794,11.21,36.91114511,4404.113425,425.49,72.68,4.74,14.4,28.4,59.5,3.6,4.6,3.9
6037297601,2594,Los Angeles,32.13339354,63.31189305,No,0.042298794,11.21,26.52016029,4588.154448,277.22,84.98,4.29,24,26.9,50.1,11.1,5.8,5.9
6037297602,3503,Los Angeles,27.59577044,55.01324253,No,0.042298794,11.21,51.22291831,4734.63399,369.17,84.98,2.26,22.4,32.3,53.4,5.9,4.5,4
6037300100,6002,Los Angeles,6.560548167,5.763652415,No,0.053108966,10.79,3.085113619,1162.874723,147.36,33.37,2.34,12.1,8.6,65.1,0.6,22.7,3
6037300200,5546,Los Angeles,19.35996822,36.71333081,No,0.053108966,11.21,3.998379526,1217.714243,542.33,41.31,6.11,14.8,8.9,54.1,0.6,33.6,2.8
6037300301,6140,Los Angeles,16.01692074,27.78408374,No,0.053108966,10.79,9.009081959,1080.964257,578.31,33.65,4.05,10.9,8.8,60.9,0.6,26.3,3.4
6037300400,5740,Los Angeles,25.37220519,50.54861899,No,0.053108966,11.21,8.663278372,1175.010915,1409.48,41.27,5,16,16.5,58.5,0.6,20.9,3.4
6037300501,3868,Los Angeles,16.16182001,28.20027746,No,0.053108966,11.21,8.684211175,1241.764184,1890.66,28.99,3.82,18.2,13,50.3,0.5,33.6,2.6
6037300502,6026,Los Angeles,21.25458612,41.58153613,No,0.053108966,11.21,13.13,1315.886006,1660.55,21.05,4.11,20.3,14.3,54.9,0.8,27,3
6037300600,8053,Los Angeles,19.02255719,35.84310758,No,0.053108966,11.21,11.7592501,1336.977321,929.33,21.2,3.51,26.9,11.7,59.9,0.7,24.3,3.4
6037300701,6144,Los Angeles,12.40007619,18.7034935,No,0.053108966,11.63,6.868224106,1404.265216,922.27,14.67,4.97,13.1,9.4,76.7,0.5,10.2,3.1
6037300702,5604,Los Angeles,10.5432003,14.36498928,No,0.053108966,11.63,16.64708942,1623.184614,641.95,16.84,1.71,13.3,6.5,79.7,0.7,10.6,2.5
6037300800,6947,Los Angeles,22.93409043,45.0372052,No,0.051242641,11.63,14.70974767,1592.105985,1325.83,16.62,4.2,25.5,12.3,67.3,1.1,15.8,3.5
6037300901,6463,Los Angeles,15.18232751,25.56438391,No,0.051242641,11.63,13.67916532,1824.552433,970.27,19.75,4.71,5.1,8.3,61.6,0.6,26.1,3.5
6037300902,1998,Los Angeles,27.32117439,54.45831757,No,0.051242641,11.63,12.86007804,2059.77539,3307.59,29.96,6.78,12,12.6,66.6,0.7,16.2,4.1
6037301000,4841,Los Angeles,25.8153485,51.39361836,No,0.051242641,12.05,16.39,1933.758453,2090.45,27.95,2.61,27.6,18.7,55.8,2.3,20,3.3
6037301100,6491,Los Angeles,22.16141473,43.3219826,No,0.051242641,12.05,20.68138655,1877.309312,875.13,24.87,3.46,23,12.5,71.1,0.8,11.9,3.8
6037301203,4368,Los Angeles,28.83908124,57.51040484,No,0.053108966,12.05,24.51,1855.743081,458.03,35.16,4.11,28.3,8.3,69.9,0.9,17.4,3.6
6037301204,4990,Los Angeles,37.44711041,72.48076681,No,0.053108966,12.05,24.51,1910.787094,673.76,35.14,4.39,44.2,11.4,62.7,3,18.8,4.1
6037301205,2209,Los Angeles,25.33676132,50.44772355,No,0.053108966,12.05,24.51,1839.369113,436.55,35.16,4.48,10.3,8.7,75.6,0.8,11.9,3
6037301206,5363,Los Angeles,39.17089773,74.68785471,No,0.053108966,12.05,24.51,1905.780078,643.01,35.16,3.18,40.4,8.1,68.2,0.8,17.9,5
6037301300,2016,Los Angeles,18.01906148,33.21982596,No,0.053108966,12.05,24.51,1759.664723,414.97,30.71,4.65,9.9,10.5,79.1,0.7,7.2,2.5
6037301400,3865,Los Angeles,14.38901504,23.43296759,No,0.055122143,12.05,18.98386267,1697.809,465.44,25.23,2.35,18.7,7.4,81.2,0.6,7.1,3.6
6037301501,1902,Los Angeles,33.7542326,66.28830874,No,0.055122143,12.05,25.61185971,1769.044324,462.87,33.51,2.68,20.2,8.4,79.4,0.4,8.4,3.4
6037301502,6908,Los Angeles,53.14459199,91.65090175,Yes,0.055122143,12.05,26.10134993,1796.784405,483.71,31.91,4.6,54.4,8.6,77.7,1.1,7.6,4.9
6037301601,6198,Los Angeles,70.9079431,99.40723925,Yes,0.053108966,12.05,25.93395604,1882.547416,2095.06,32.65,6.33,49.9,18.9,66.8,1.2,8.3,4.8
